run_id,test_id,seed,status,pass_fail,failure_type,error_code,error_id,first_error_time_ns,uvm_error_count,uvm_warning_count,uvm_fatal_count,assertion_failures,scoreboard_mismatches,execution_time_ms,throughput_mbps,sim_cycles,exit_code,verdict_source
RUN-000366,sequential_write_test-000366,1642477065,PASS,pass,NONE,,,,0,0,0,0,0,12.46,11.29,14947959,0,uvm_report_server
RUN-000367,random_read_test-000367,196106818,PASS,pass,NONE,,,,0,1,0,0,0,30.19,8.87,24148549,0,uvm_report_server
RUN-000368,erase_suspend_test-000368,2107091101,FAIL,fail,RETENTION_FAIL,E_RET_0x71,RETENTION_FAIL,16180,2,0,0,1,1,20.18,38.56,16141851,1,uvm_report_server
RUN-000369,random_read_test-000369,358747917,PASS,pass,NONE,,,,0,1,0,0,0,82.06,3.13,32824274,0,uvm_report_server
RUN-000370,erase_suspend_test-000370,528245867,FAIL,fail,DATA_MISMATCH,E_CMP_0x11,DATA_MISMATCH,2500,2,0,0,0,1,2.59,67.84,1552489,1,uvm_report_server
RUN-000371,erase_suspend_test-000371,1218798565,PASS,pass,NONE,,,,0,0,0,0,0,1.0,483.73,1000000,0,uvm_report_server
RUN-000372,back_to_back_program_test-000372,2049960932,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1977560,3,1,1,0,0,1981.56,0.08,1981563429,1,uvm_report_server
RUN-000373,mixed_rw_test-000373,62768527,PASS,pass,NONE,,,,0,0,0,0,0,2.31,119.46,2306977,0,uvm_report_server
RUN-000374,garbage_collect_test-000374,1200243472,FAIL,fail,DATA_MISMATCH,E_CMP_0x11,DATA_MISMATCH,2500,1,1,0,0,1,1.0,48.57,800000,1,uvm_report_server
RUN-000375,back_to_back_program_test-000375,461442444,FAIL,fail,FIFO_OVERFLOW,E_FIFO_0x21,FIFO_OVERFLOW,420600,2,1,0,0,0,424.6,1.16,254758904,1,uvm_report_server
RUN-000376,back_to_back_program_test-000376,1779544811,PASS,pass,NONE,,,,0,1,0,0,0,71.3,30.98,71300275,0,uvm_report_server
RUN-000377,back_to_back_program_test-000377,1505000510,PASS,pass,NONE,,,,0,1,0,0,0,41.17,11.72,16467071,0,uvm_report_server
RUN-000378,mixed_rw_test-000378,19039264,PASS,pass,NONE,,,,0,0,0,0,0,12.64,82.88,10109528,0,uvm_report_server
RUN-000379,sequential_write_test-000379,1513280562,FAIL,fail,DATA_MISMATCH,E_CMP_0x11,DATA_MISMATCH,9230,1,1,0,0,1,13.23,9.27,7936525,1,uvm_report_server
RUN-000380,back_to_back_program_test-000380,604059296,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1967280,4,0,1,1,0,1971.28,1.13,1971280931,1,uvm_report_server
RUN-000381,mixed_rw_test-000381,366227228,FAIL,fail,ECC_UNCORRECTABLE,E_ECC_0x33,ECC_UNCORRECTABLE,45010,3,1,0,0,1,49.01,4.58,39208443,1,uvm_report_server
RUN-000382,garbage_collect_test-000382,35198552,PASS,pass,NONE,,,,0,0,0,0,0,18.7,105.63,22441340,0,uvm_report_server
RUN-000383,back_to_back_program_test-000383,1329269770,PASS,pass,NONE,,,,0,0,0,0,0,112.06,2.27,44825847,0,uvm_report_server
RUN-000384,power_cycle_test-000384,589326197,PASS,pass,NONE,,,,0,0,0,0,0,125.15,17.51,75087395,0,uvm_report_server
RUN-000385,sequential_write_test-000385,160832429,FAIL,fail,RETENTION_FAIL,E_RET_0x71,RETENTION_FAIL,415380,4,0,0,1,1,419.38,1.28,419383346,1,uvm_report_server
RUN-000386,garbage_collect_test-000386,2074126516,PASS,pass,NONE,,,,0,1,0,0,0,5.31,6.52,5305784,0,uvm_report_server
RUN-000387,mixed_rw_test-000387,1507657240,PASS,pass,NONE,,,,0,0,0,0,0,45.1,11.54,45095972,0,uvm_report_server
RUN-000388,garbage_collect_test-000388,241509938,FAIL,fail,THERMAL_SHUTDOWN,E_THRM_0x80,THERMAL_SHUTDOWN,2500,1,0,0,0,0,3.43,2.34,3432213,1,uvm_report_server
RUN-000389,random_read_test-000389,737050651,PASS,pass,NONE,,,,0,0,0,0,0,207.0,9.65,165602705,0,uvm_report_server
RUN-000390,mixed_rw_test-000390,1187824243,PASS,pass,NONE,,,,0,0,0,0,0,59.53,9.34,35718602,0,uvm_report_server
RUN-000391,mixed_rw_test-000391,576818787,PASS,pass,NONE,,,,0,0,0,0,0,13.1,10.11,10480220,0,uvm_report_server
RUN-000392,read_disturb_test-000392,1543305563,PASS,pass,NONE,,,,0,0,0,0,0,32.17,1.02,25733831,0,uvm_report_server
RUN-000393,mixed_rw_test-000393,2047573764,FAIL,fail,DATA_MISMATCH,E_CMP_0x11,DATA_MISMATCH,94750,2,0,0,0,1,98.75,5.17,79001181,1,uvm_report_server
RUN-000394,back_to_back_program_test-000394,1726380349,PASS,pass,NONE,,,,0,1,0,0,0,6.31,79.32,7569492,0,uvm_report_server
RUN-000395,back_to_back_program_test-000395,287401803,PASS,pass,NONE,,,,0,0,0,0,0,6.1,20.64,7317349,0,uvm_report_server
RUN-000396,sequential_write_test-000396,1023926638,PASS,pass,NONE,,,,0,0,0,0,0,2.9,169.79,2320377,0,uvm_report_server
RUN-000397,sequential_write_test-000397,2011402912,PASS,pass,NONE,,,,0,0,0,0,0,1.0,16.38,800000,0,uvm_report_server
RUN-000398,read_disturb_test-000398,995649137,FAIL,fail,ASSERTION_FAIL,E_ASRT_0x60,ASSERTION_FAIL,2610,3,0,0,0,0,6.61,17.96,3963000,1,uvm_report_server
RUN-000399,power_cycle_test-000399,1173706519,PASS,pass,NONE,,,,0,0,0,0,0,578.26,3.74,462611312,0,uvm_report_server
RUN-000400,garbage_collect_test-000400,1681964002,PASS,pass,NONE,,,,0,0,0,0,0,15.69,1.96,9413537,0,uvm_report_server
RUN-000401,random_read_test-000401,613574828,PASS,pass,NONE,,,,0,1,0,0,0,7.0,19.33,5597540,0,uvm_report_server
RUN-000402,back_to_back_program_test-000402,736780870,FAIL,fail,FIFO_OVERFLOW,E_FIFO_0x21,FIFO_OVERFLOW,183560,4,0,0,1,0,187.56,1.12,75023454,1,uvm_report_server
RUN-000403,mixed_rw_test-000403,1614837417,PASS,pass,NONE,,,,0,0,0,0,0,3.31,73.25,3305002,0,uvm_report_server
RUN-000404,mixed_rw_test-000404,83403465,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1976030,2,0,1,1,0,1980.03,0.36,2376037232,1,uvm_report_server
RUN-000405,random_read_test-000405,1711783907,FAIL,fail,ASSERTION_FAIL,E_ASRT_0x60,ASSERTION_FAIL,77850,2,1,0,0,0,81.85,0.65,49110987,1,uvm_report_server
RUN-000406,read_disturb_test-000406,2131703572,PASS,pass,NONE,,,,0,0,0,0,0,1.0,61.32,800000,0,uvm_report_server
RUN-000407,random_read_test-000407,1118711120,FAIL,fail,PROTOCOL_VIOLATION,E_PROT_0x52,PROTOCOL_VIOLATION,28900,2,0,1,0,0,32.9,275.86,26323903,1,uvm_report_server
RUN-000408,garbage_collect_test-000408,539106655,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1975430,4,1,1,1,0,1979.43,0.02,1979429709,1,uvm_report_server
RUN-000409,random_read_test-000409,1369119163,PASS,pass,NONE,,,,0,0,0,0,0,3.63,75.6,1452859,0,uvm_report_server
RUN-000410,mixed_rw_test-000410,822431717,PASS,pass,NONE,,,,0,0,0,0,0,65.84,8.09,26336389,0,uvm_report_server
RUN-000411,erase_suspend_test-000411,628147862,PASS,pass,NONE,,,,0,0,0,0,0,77.67,6.24,46604401,0,uvm_report_server
RUN-000412,power_cycle_test-000412,471819117,PASS,pass,NONE,,,,0,0,0,0,0,20.75,104.57,12452155,0,uvm_report_server
RUN-000413,back_to_back_program_test-000413,715579067,PASS,pass,NONE,,,,0,0,0,0,0,107.02,9.99,107016442,0,uvm_report_server
RUN-000414,back_to_back_program_test-000414,1677917502,PASS,pass,NONE,,,,0,0,0,0,0,5.28,104.52,4227490,0,uvm_report_server
RUN-000415,sequential_write_test-000415,564819140,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1982830,4,0,1,1,0,1986.83,0.0,2384199484,1,uvm_report_server
RUN-000416,random_read_test-000416,1712385091,PASS,pass,NONE,,,,0,1,0,0,0,1.0,15.06,800000,0,uvm_report_server
RUN-000417,read_disturb_test-000417,1031612545,PASS,pass,NONE,,,,0,0,0,0,0,53.46,19.19,32078384,0,uvm_report_server
RUN-000418,sequential_write_test-000418,151493451,PASS,pass,NONE,,,,0,0,0,0,0,1.0,17.16,800000,0,uvm_report_server
RUN-000419,power_cycle_test-000419,1411061940,PASS,pass,NONE,,,,0,0,0,0,0,11.87,11.39,11871611,0,uvm_report_server
RUN-000420,mixed_rw_test-000420,746729068,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1965720,3,1,1,0,0,1969.72,0.09,1969720079,1,uvm_report_server
RUN-000421,erase_suspend_test-000421,804466297,PASS,pass,NONE,,,,0,0,0,0,0,119.4,4.56,95516599,0,uvm_report_server
RUN-000422,power_cycle_test-000422,1141676005,PASS,pass,NONE,,,,0,0,0,0,0,13.46,78.94,16148427,0,uvm_report_server
RUN-000423,back_to_back_program_test-000423,2066061217,PASS,pass,NONE,,,,0,0,0,0,0,270.17,3.8,108068664,0,uvm_report_server
RUN-000424,random_read_test-000424,731820499,PASS,pass,NONE,,,,0,0,0,0,0,33.98,3.94,13591772,0,uvm_report_server
RUN-000425,random_read_test-000425,1398750242,PASS,pass,NONE,,,,0,0,0,0,0,13.77,10.24,16521152,0,uvm_report_server
RUN-000426,power_cycle_test-000426,1008587813,FAIL,fail,RETENTION_FAIL,E_RET_0x71,RETENTION_FAIL,256100,2,0,0,1,1,260.1,0.53,104040712,1,uvm_report_server
RUN-000427,garbage_collect_test-000427,1604770276,PASS,pass,NONE,,,,0,0,0,0,0,3.15,78.36,2521121,0,uvm_report_server
RUN-000428,back_to_back_program_test-000428,1766985211,PASS,pass,NONE,,,,0,0,0,0,0,9.4,13.16,7522905,0,uvm_report_server
RUN-000429,erase_suspend_test-000429,1337522383,PASS,pass,NONE,,,,0,1,0,0,0,22.62,2.88,13569975,0,uvm_report_server
RUN-000430,sequential_write_test-000430,1368633008,PASS,pass,NONE,,,,0,1,0,0,0,146.08,14.42,87647633,0,uvm_report_server
RUN-000431,random_read_test-000431,872885879,PASS,pass,NONE,,,,0,0,0,0,0,5.33,23.32,3197247,0,uvm_report_server
RUN-000432,mixed_rw_test-000432,446853452,PASS,pass,NONE,,,,0,1,0,0,0,24.49,41.06,24494214,0,uvm_report_server
RUN-000433,power_cycle_test-000433,1092994573,PASS,pass,NONE,,,,0,0,0,0,0,2.58,25.75,1550142,0,uvm_report_server
RUN-000434,erase_suspend_test-000434,1389665363,PASS,pass,NONE,,,,0,0,0,0,0,2.18,63.4,1307792,0,uvm_report_server
RUN-000435,read_disturb_test-000435,433428653,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1979910,1,0,1,0,0,1983.91,0.7,1983912226,1,uvm_report_server
RUN-000436,erase_suspend_test-000436,1097461320,PASS,pass,NONE,,,,0,0,0,0,0,91.69,21.55,110024879,0,uvm_report_server
RUN-000437,random_read_test-000437,1438949568,FAIL,fail,THERMAL_SHUTDOWN,E_THRM_0x80,THERMAL_SHUTDOWN,2500,3,0,0,1,0,1.56,83.45,933473,1,uvm_report_server
RUN-000438,read_disturb_test-000438,293881323,PASS,pass,NONE,,,,0,0,0,0,0,61.45,15.83,61445711,0,uvm_report_server
RUN-000439,back_to_back_program_test-000439,1433327069,PASS,pass,NONE,,,,0,1,0,0,0,11.58,11.9,9264408,0,uvm_report_server
RUN-000440,back_to_back_program_test-000440,28452631,FAIL,fail,ECC_UNCORRECTABLE,E_ECC_0x33,ECC_UNCORRECTABLE,392100,2,1,0,0,1,396.1,9.28,158439574,1,uvm_report_server
RUN-000441,sequential_write_test-000441,711860102,PASS,pass,NONE,,,,0,1,0,0,0,19.39,98.33,15513810,0,uvm_report_server
RUN-000442,random_read_test-000442,1632040502,PASS,pass,NONE,,,,0,0,0,0,0,56.45,4.59,22581119,0,uvm_report_server
RUN-000443,random_read_test-000443,1974341497,FAIL,fail,DATA_MISMATCH,E_CMP_0x11,DATA_MISMATCH,2500,2,1,0,1,1,1.3,201.45,519317,1,uvm_report_server
RUN-000444,random_read_test-000444,1888873862,PASS,pass,NONE,,,,0,0,0,0,0,1.84,148.45,1475819,0,uvm_report_server
RUN-000445,sequential_write_test-000445,76356773,PASS,pass,NONE,,,,0,0,0,0,0,22.16,22.59,13295744,0,uvm_report_server
RUN-000446,sequential_write_test-000446,1046678868,PASS,pass,NONE,,,,0,0,0,0,0,29.2,143.99,11679430,0,uvm_report_server
RUN-000447,mixed_rw_test-000447,625221697,FAIL,fail,ASSERTION_FAIL,E_ASRT_0x60,ASSERTION_FAIL,120080,3,0,0,1,0,124.08,7.77,74448905,1,uvm_report_server
RUN-000448,sequential_write_test-000448,275732069,PASS,pass,NONE,,,,0,0,0,0,0,21.26,5.74,8503843,0,uvm_report_server
RUN-000449,back_to_back_program_test-000449,626300890,FAIL,fail,PROTOCOL_VIOLATION,E_PROT_0x52,PROTOCOL_VIOLATION,14540,2,0,1,0,0,18.54,189.1,14830047,1,uvm_report_server
RUN-000450,random_read_test-000450,934462787,PASS,pass,NONE,,,,0,1,0,0,0,45.39,22.94,27232192,0,uvm_report_server
RUN-000451,erase_suspend_test-000451,1908653576,PASS,pass,NONE,,,,0,1,0,0,0,7.96,30.31,7957127,0,uvm_report_server
RUN-000452,mixed_rw_test-000452,198100388,PASS,pass,NONE,,,,0,0,0,0,0,172.0,24.54,137601920,0,uvm_report_server
RUN-000453,erase_suspend_test-000453,655577678,PASS,pass,NONE,,,,0,0,0,0,0,12.81,0.67,7687121,0,uvm_report_server
RUN-000454,read_disturb_test-000454,1923172252,PASS,pass,NONE,,,,0,0,0,0,0,12.04,20.86,14445252,0,uvm_report_server
RUN-000455,sequential_write_test-000455,1200721427,PASS,pass,NONE,,,,0,1,0,0,0,1.0,16.91,600000,0,uvm_report_server
RUN-000456,mixed_rw_test-000456,1263229360,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1975150,2,0,1,0,0,1979.15,2.82,1979147111,1,uvm_report_server
RUN-000457,back_to_back_program_test-000457,1070726394,PASS,pass,NONE,,,,0,0,0,0,0,95.7,2.86,38278008,0,uvm_report_server
RUN-000458,sequential_write_test-000458,342737491,PASS,pass,NONE,,,,0,1,0,0,0,23.77,10.38,19014891,0,uvm_report_server
RUN-000459,sequential_write_test-000459,1224277313,PASS,pass,NONE,,,,0,1,0,0,0,324.76,1.65,129904236,0,uvm_report_server
RUN-000460,random_read_test-000460,298924723,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1970850,3,1,1,0,0,1974.85,0.26,1974845741,1,uvm_report_server
RUN-000461,mixed_rw_test-000461,1340057145,PASS,pass,NONE,,,,0,0,0,0,0,27.62,4.87,22093819,0,uvm_report_server
RUN-000462,sequential_write_test-000462,1547747306,PASS,pass,NONE,,,,0,1,0,0,0,7.43,18.51,7434348,0,uvm_report_server
RUN-000463,back_to_back_program_test-000463,1668310789,PASS,pass,NONE,,,,0,1,0,0,0,1.03,16.06,1034358,0,uvm_report_server
RUN-000464,back_to_back_program_test-000464,997972241,PASS,pass,NONE,,,,0,0,0,0,0,7.38,75.04,4427768,0,uvm_report_server
RUN-000465,random_read_test-000465,1405286985,PASS,pass,NONE,,,,0,0,0,0,0,11.24,6.02,8990546,0,uvm_report_server
RUN-000466,back_to_back_program_test-000466,1057421738,PASS,pass,NONE,,,,0,1,0,0,0,3.77,36.02,3016230,0,uvm_report_server
RUN-000467,garbage_collect_test-000467,741169941,PASS,pass,NONE,,,,0,1,0,0,0,6.08,45.27,6078957,0,uvm_report_server
RUN-000468,back_to_back_program_test-000468,1439155044,PASS,pass,NONE,,,,0,0,0,0,0,13.67,18.98,10932102,0,uvm_report_server
RUN-000469,mixed_rw_test-000469,1678487077,PASS,pass,NONE,,,,0,0,0,0,0,296.03,7.29,236823436,0,uvm_report_server
RUN-000470,random_read_test-000470,954073287,FAIL,fail,DATA_MISMATCH,E_CMP_0x11,DATA_MISMATCH,804210,2,1,0,0,1,808.21,0.44,646564322,1,uvm_report_server
RUN-000471,random_read_test-000471,131570266,PASS,pass,NONE,,,,0,0,0,0,0,359.62,5.53,215769984,0,uvm_report_server
RUN-000472,back_to_back_program_test-000472,1434854330,FAIL,fail,THERMAL_SHUTDOWN,E_THRM_0x80,THERMAL_SHUTDOWN,35820,4,0,0,1,0,39.82,3.97,23893903,1,uvm_report_server
RUN-000473,random_read_test-000473,1090539356,PASS,pass,NONE,,,,0,1,0,0,0,14.28,68.59,14277498,0,uvm_report_server
RUN-000474,sequential_write_test-000474,599023881,PASS,pass,NONE,,,,0,0,0,0,0,4.82,100.92,4818036,0,uvm_report_server
RUN-000475,back_to_back_program_test-000475,544151787,PASS,pass,NONE,,,,0,0,0,0,0,305.07,3.47,183044413,0,uvm_report_server
RUN-000476,mixed_rw_test-000476,161402287,PASS,pass,NONE,,,,0,0,0,0,0,5.49,12.23,4394851,0,uvm_report_server
RUN-000477,read_disturb_test-000477,2062158489,PASS,pass,NONE,,,,0,0,0,0,0,13.76,70.16,11006126,0,uvm_report_server
RUN-000478,mixed_rw_test-000478,1061763404,FAIL,fail,RETENTION_FAIL,E_RET_0x71,RETENTION_FAIL,226490,3,1,0,1,1,230.49,5.57,230491028,1,uvm_report_server
RUN-000479,garbage_collect_test-000479,1007804583,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1989170,3,0,1,1,0,1993.17,0.01,2391808092,1,uvm_report_server
RUN-000480,read_disturb_test-000480,452309970,PASS,pass,NONE,,,,0,0,0,0,0,12.52,10.0,10018672,0,uvm_report_server
RUN-000481,back_to_back_program_test-000481,749240993,PASS,pass,NONE,,,,0,1,0,0,0,412.6,79.33,330081895,0,uvm_report_server
RUN-000482,garbage_collect_test-000482,749630034,FAIL,fail,PROTOCOL_VIOLATION,E_PROT_0x52,PROTOCOL_VIOLATION,114460,2,0,1,0,0,118.46,61.4,47384228,1,uvm_report_server
RUN-000483,random_read_test-000483,132652404,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1980780,4,0,1,1,0,1984.78,0.08,1984781188,1,uvm_report_server
RUN-000484,random_read_test-000484,1092391419,FAIL,fail,ECC_UNCORRECTABLE,E_ECC_0x33,ECC_UNCORRECTABLE,398840,1,1,0,0,1,402.84,3.46,241702743,1,uvm_report_server
RUN-000485,sequential_write_test-000485,1275285702,PASS,pass,NONE,,,,0,0,0,0,0,13.03,80.72,13034748,0,uvm_report_server
RUN-000486,erase_suspend_test-000486,1066710183,PASS,pass,NONE,,,,0,0,0,0,0,55.37,35.39,44295509,0,uvm_report_server
RUN-000487,back_to_back_program_test-000487,253180454,PASS,pass,NONE,,,,0,0,0,0,0,6.66,18.73,2662589,0,uvm_report_server
RUN-000488,mixed_rw_test-000488,1525491270,PASS,pass,NONE,,,,0,0,0,0,0,1.0,245.54,1000000,0,uvm_report_server
RUN-000489,erase_suspend_test-000489,861903987,PASS,pass,NONE,,,,0,1,0,0,0,40.11,1.71,48135379,0,uvm_report_server
RUN-000490,random_read_test-000490,1577464977,FAIL,fail,DATA_MISMATCH,E_CMP_0x11,DATA_MISMATCH,19200,3,0,0,0,1,23.2,116.11,18561316,1,uvm_report_server
RUN-000491,mixed_rw_test-000491,1428186605,PASS,pass,NONE,,,,0,0,0,0,0,75.93,6.64,60745422,0,uvm_report_server
RUN-000492,sequential_write_test-000492,1084926973,PASS,pass,NONE,,,,0,1,0,0,0,80.59,107.68,64472776,0,uvm_report_server
RUN-000493,back_to_back_program_test-000493,436720538,FAIL,fail,ASSERTION_FAIL,E_ASRT_0x60,ASSERTION_FAIL,22930,4,0,0,1,0,26.93,5.21,16160328,1,uvm_report_server
RUN-000494,back_to_back_program_test-000494,1552087155,PASS,pass,NONE,,,,0,1,0,0,0,209.09,0.61,167271819,0,uvm_report_server
RUN-000495,power_cycle_test-000495,1795461974,PASS,pass,NONE,,,,0,0,0,0,0,2.54,12.32,1523322,0,uvm_report_server
RUN-000496,sequential_write_test-000496,1332086556,PASS,pass,NONE,,,,0,0,0,0,0,15.54,33.93,15544608,0,uvm_report_server
RUN-000497,erase_suspend_test-000497,2098521233,PASS,pass,NONE,,,,0,1,0,0,0,10.92,22.19,13098835,0,uvm_report_server
RUN-000498,back_to_back_program_test-000498,287023827,FAIL,fail,FIFO_OVERFLOW,E_FIFO_0x21,FIFO_OVERFLOW,4550,3,0,0,0,0,8.55,2.79,6839711,1,uvm_report_server
RUN-000499,mixed_rw_test-000499,1190368719,FAIL,fail,ECC_UNCORRECTABLE,E_ECC_0x33,ECC_UNCORRECTABLE,465900,1,0,0,0,1,469.9,5.06,281942448,1,uvm_report_server
RUN-000500,random_read_test-000500,351509005,PASS,pass,NONE,,,,0,1,0,0,0,46.71,23.06,37364271,0,uvm_report_server
RUN-000501,random_read_test-000501,1523968751,PASS,pass,NONE,,,,0,0,0,0,0,1.18,108.15,1418691,0,uvm_report_server
RUN-000502,mixed_rw_test-000502,1420790227,FAIL,fail,ASSERTION_FAIL,E_ASRT_0x60,ASSERTION_FAIL,2500,1,0,0,0,0,4.21,95.39,3365646,1,uvm_report_server
RUN-000503,sequential_write_test-000503,369475337,PASS,pass,NONE,,,,0,0,0,0,0,92.43,23.6,55455375,0,uvm_report_server
RUN-000504,sequential_write_test-000504,1039079993,PASS,pass,NONE,,,,0,1,0,0,0,136.3,0.45,54518807,0,uvm_report_server
RUN-000505,random_read_test-000505,2078896355,PASS,pass,NONE,,,,0,0,0,0,0,2.78,24.13,2226193,0,uvm_report_server
RUN-000506,power_cycle_test-000506,1019907921,PASS,pass,NONE,,,,0,0,0,0,0,334.86,3.09,334856152,0,uvm_report_server
RUN-000507,back_to_back_program_test-000507,55476643,PASS,pass,NONE,,,,0,1,0,0,0,2.6,25.64,2597426,0,uvm_report_server
RUN-000508,back_to_back_program_test-000508,899480083,PASS,pass,NONE,,,,0,0,0,0,0,40.38,13.61,16152463,0,uvm_report_server
RUN-000509,sequential_write_test-000509,809198204,PASS,pass,NONE,,,,0,1,0,0,0,4.43,6.92,1772505,0,uvm_report_server
RUN-000510,back_to_back_program_test-000510,249240179,PASS,pass,NONE,,,,0,0,0,0,0,51.54,82.14,41230641,0,uvm_report_server
RUN-000511,random_read_test-000511,245834743,PASS,pass,NONE,,,,0,1,0,0,0,87.12,6.35,87124079,0,uvm_report_server
RUN-000512,read_disturb_test-000512,1250597630,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1965310,1,0,1,0,0,1969.31,0.21,1969309556,1,uvm_report_server
RUN-000513,garbage_collect_test-000513,551974211,PASS,pass,NONE,,,,0,1,0,0,0,148.43,1.88,59373938,0,uvm_report_server
RUN-000514,random_read_test-000514,2092311637,PASS,pass,NONE,,,,0,0,0,0,0,49.68,1.26,39744014,0,uvm_report_server
RUN-000515,random_read_test-000515,500067002,FAIL,fail,ECC_UNCORRECTABLE,E_ECC_0x33,ECC_UNCORRECTABLE,48270,4,0,0,1,1,52.27,6.69,52267220,1,uvm_report_server
RUN-000516,garbage_collect_test-000516,1137293167,PASS,pass,NONE,,,,0,1,0,0,0,110.11,2.45,132126823,0,uvm_report_server
RUN-000517,sequential_write_test-000517,206979392,PASS,pass,NONE,,,,0,1,0,0,0,12.22,42.99,14663987,0,uvm_report_server
RUN-000518,garbage_collect_test-000518,143860092,PASS,pass,NONE,,,,0,0,0,0,0,1.0,61.11,1000000,0,uvm_report_server
RUN-000519,random_read_test-000519,46064129,FAIL,fail,DATA_MISMATCH,E_CMP_0x11,DATA_MISMATCH,5670,2,0,0,1,1,9.67,2.71,5800741,1,uvm_report_server
RUN-000520,random_read_test-000520,747236825,FAIL,fail,ECC_UNCORRECTABLE,E_ECC_0x33,ECC_UNCORRECTABLE,7120,1,0,0,0,1,11.12,169.3,11123020,1,uvm_report_server
RUN-000521,random_read_test-000521,1736573327,FAIL,fail,RETENTION_FAIL,E_RET_0x71,RETENTION_FAIL,39030,2,0,0,0,1,43.03,1.05,43027354,1,uvm_report_server
RUN-000522,random_read_test-000522,1543432399,PASS,pass,NONE,,,,0,0,0,0,0,28.98,8.89,17386063,0,uvm_report_server
RUN-000523,sequential_write_test-000523,1484100826,PASS,pass,NONE,,,,0,0,0,0,0,3.25,1.25,1950243,0,uvm_report_server
RUN-000524,mixed_rw_test-000524,1852195220,PASS,pass,NONE,,,,0,0,0,0,0,1.77,139.85,1765140,0,uvm_report_server
RUN-000525,random_read_test-000525,1388139619,PASS,pass,NONE,,,,0,0,0,0,0,33.66,33.37,20196286,0,uvm_report_server
RUN-000526,random_read_test-000526,1042319927,PASS,pass,NONE,,,,0,0,0,0,0,20.96,105.9,12574800,0,uvm_report_server
RUN-000527,mixed_rw_test-000527,1048955478,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1989020,4,1,1,1,0,1993.02,0.24,2391623693,1,uvm_report_server
RUN-000528,mixed_rw_test-000528,1568006846,PASS,pass,NONE,,,,0,1,0,0,0,2.24,61.4,1790848,0,uvm_report_server
RUN-000529,mixed_rw_test-000529,1776126538,FAIL,fail,DATA_MISMATCH,E_CMP_0x11,DATA_MISMATCH,45740,2,0,0,1,1,49.74,7.66,39788513,1,uvm_report_server
RUN-000530,sequential_write_test-000530,591636507,PASS,pass,NONE,,,,0,0,0,0,0,1.31,24.98,1570917,0,uvm_report_server
RUN-000531,back_to_back_program_test-000531,165920638,PASS,pass,NONE,,,,0,1,0,0,0,216.79,4.55,260150385,0,uvm_report_server
RUN-000532,read_disturb_test-000532,1531943901,FAIL,fail,THERMAL_SHUTDOWN,E_THRM_0x80,THERMAL_SHUTDOWN,14690,3,0,0,1,0,18.69,15.66,14948284,1,uvm_report_server
RUN-000533,sequential_write_test-000533,1062840882,PASS,pass,NONE,,,,0,0,0,0,0,74.16,7.4,29662869,0,uvm_report_server
RUN-000534,sequential_write_test-000534,557150779,PASS,pass,NONE,,,,0,0,0,0,0,64.59,33.17,38756658,0,uvm_report_server
RUN-000535,back_to_back_program_test-000535,1929151903,FAIL,fail,FIFO_OVERFLOW,E_FIFO_0x21,FIFO_OVERFLOW,47190,2,1,0,0,0,51.19,2.62,30715334,1,uvm_report_server
RUN-000536,random_read_test-000536,908969033,PASS,pass,NONE,,,,0,0,0,0,0,9.46,7.3,7571954,0,uvm_report_server
RUN-000537,back_to_back_program_test-000537,2046285179,FAIL,fail,FIFO_OVERFLOW,E_FIFO_0x21,FIFO_OVERFLOW,50020,4,0,0,1,0,54.02,3.46,21606253,1,uvm_report_server
RUN-000538,mixed_rw_test-000538,388472912,PASS,pass,NONE,,,,0,1,0,0,0,10.76,52.16,4304835,0,uvm_report_server
RUN-000539,garbage_collect_test-000539,89654190,PASS,pass,NONE,,,,0,0,0,0,0,43.57,46.45,34859382,0,uvm_report_server
RUN-000540,garbage_collect_test-000540,774539491,PASS,pass,NONE,,,,0,0,0,0,0,758.42,0.74,455053400,0,uvm_report_server
RUN-000541,garbage_collect_test-000541,1799772967,PASS,pass,NONE,,,,0,0,0,0,0,12.69,5.47,5076392,0,uvm_report_server
RUN-000542,mixed_rw_test-000542,314464436,PASS,pass,NONE,,,,0,0,0,0,0,22.65,48.82,13589067,0,uvm_report_server
RUN-000543,erase_suspend_test-000543,1495590377,PASS,pass,NONE,,,,0,0,0,0,0,148.5,28.62,118802730,0,uvm_report_server
