run_id,test_id,test_name,cache_policy,test_mode_enabled,queue_depth,num_channels,num_planes,ecc_mode,scrambler_enable,burst_length,clock_freq_mhz,prefetch_depth,data_width_bits,addr_width_bits,fifo_depth,cache_size_kb,buffer_size_kb,memory_size_mb,num_agents,agent_mode,env_mode,protocol,reset_cycles,timeout_ns,error_injection_enable,error_injection_rate,coverage_enable,assertion_enable,uvm_verbosity,debug_level,cpu_threads,gpu_accel,compile_options,sim_options,wear_leveling_mode,plane_interleave,vendor_cmd_set,num_transactions,clock_period_ns,test_class,sequence_name
RUN-001524,garbage_collect_test-001524,Garbage_Collect,Adaptive,0,2,4,1,BCH,0,4,800,15,64,32,128,256,64,512,1,PASSIVE,functional,AXI4,8,1000000,0,0.0,1,1,UVM_DEBUG,2,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v1.3,32,1.25,garbage_collect_test,garbage_collect_seq
RUN-001525,sequential_write_test-001525,Sequential_Write,WriteThrough,0,16,4,1,Disabled,1,64,1200,1,64,32,32,256,64,256,3,ACTIVE,stress,AXI4,16,500000,1,0.0149,1,1,UVM_LOW,1,8,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,0,v2.0,256,0.8333,sequential_write_test,sequential_write_seq
RUN-001526,garbage_collect_test-001526,Garbage_Collect,WriteThrough,0,64,4,4,Disabled,0,32,800,9,32,40,128,1024,64,256,1,ACTIVE,regression,AXI4,16,2000000,0,0.0,1,1,UVM_LOW,1,1,1,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v2.0,1024,1.25,garbage_collect_test,garbage_collect_seq
RUN-001527,sequential_write_test-001527,Sequential_Write,Adaptive,1,16,1,1,BCH,1,8,1200,8,128,32,32,128,64,512,2,PASSIVE,regression,AXI4,32,500000,0,0.0,1,1,UVM_MEDIUM,0,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,0,v1.2,256,0.8333,sequential_write_test,sequential_write_seq
RUN-001528,sequential_write_test-001528,Sequential_Write,WriteThrough,1,32,4,2,LDPC,0,8,800,2,128,48,32,512,32,1024,1,ACTIVE,regression,AXI4,8,2000000,1,0.0355,0,1,UVM_LOW,0,8,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,1,v1.3,512,1.25,sequential_write_test,sequential_write_seq
RUN-001529,mixed_rw_test-001529,Mixed_RW,WriteThrough,0,32,1,2,BCH,1,64,800,0,64,40,32,128,128,256,1,ACTIVE,regression,AXI4,32,2000000,0,0.0,1,1,UVM_MEDIUM,0,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,1,v2.0,512,1.25,mixed_rw_test,mixed_rw_seq
RUN-001530,garbage_collect_test-001530,Garbage_Collect,Adaptive,0,16,4,4,Disabled,0,64,800,14,32,48,16,128,32,256,1,ACTIVE,functional,AXI4,16,500000,1,0.0458,1,0,UVM_LOW,2,2,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +ntb_random_seed_automatic,static,0,v2.0,256,1.25,garbage_collect_test,garbage_collect_seq
RUN-001531,random_read_test-001531,Random_Read,WriteThrough,0,2,8,1,BCH,0,8,400,16,64,40,32,1024,32,256,4,ACTIVE,functional,AXI4,16,500000,1,0.0288,1,1,UVM_LOW,0,2,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto -cm line+cond+fsm,static,0,v1.3,32,2.5,random_read_test,random_read_seq
RUN-001532,sequential_write_test-001532,Sequential_Write,WriteBack,0,16,4,2,LDPC,1,8,600,9,128,40,16,1024,128,1024,1,ACTIVE,functional,AXI4,16,1000000,0,0.0,1,1,UVM_LOW,1,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,static,1,v1.2,256,1.6667,sequential_write_test,sequential_write_seq
RUN-001533,mixed_rw_test-001533,Mixed_RW,WriteThrough,0,32,4,4,LDPC,0,16,1000,14,64,40,8,1024,64,256,1,ACTIVE,functional,AXI4,32,1000000,0,0.0,1,1,UVM_HIGH,0,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,0,v1.3,512,1.0,mixed_rw_test,mixed_rw_seq
RUN-001534,mixed_rw_test-001534,Mixed_RW,Adaptive,0,4,4,4,BCH,1,8,800,4,128,32,64,256,256,512,2,PASSIVE,functional,AXI4,16,2000000,1,0.0409,0,0,UVM_MEDIUM,0,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,0,v2.0,64,1.25,mixed_rw_test,mixed_rw_seq
RUN-001535,back_to_back_program_test-001535,Back_To_Back_Program,Disabled,0,4,4,1,BCH,1,8,600,13,256,40,16,256,32,512,1,ACTIVE,regression,AXI4,16,1000000,0,0.0,1,1,UVM_LOW,0,4,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto -cm line+cond+fsm,static,1,v2.0,64,1.6667,back_to_back_program_test,back_to_back_program_seq
RUN-001536,read_disturb_test-001536,Read_Disturb,Adaptive,0,8,8,1,BCH,1,64,400,3,128,32,8,512,32,1024,1,ACTIVE,functional,AXI4,8,1000000,0,0.0,0,1,UVM_MEDIUM,1,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,0,v1.3,128,2.5,read_disturb_test,read_disturb_seq
RUN-001537,mixed_rw_test-001537,Mixed_RW,Adaptive,0,2,4,2,LDPC,0,64,600,9,256,40,16,128,32,1024,4,ACTIVE,functional,AXI4,8,1000000,1,0.0404,1,1,UVM_LOW,1,1,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v1.2,32,1.6667,mixed_rw_test,mixed_rw_seq
RUN-001538,erase_suspend_test-001538,Erase_Suspend,Adaptive,0,16,8,4,BCH,0,32,800,0,64,32,16,1024,256,256,2,ACTIVE,stress,AXI4,16,1000000,0,0.0,1,1,UVM_HIGH,1,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,0,v1.3,256,1.25,erase_suspend_test,erase_suspend_seq
RUN-001539,erase_suspend_test-001539,Erase_Suspend,Adaptive,1,4,1,4,BCH,1,16,400,5,128,32,128,256,256,2048,1,ACTIVE,regression,AXI4,16,1000000,0,0.0,1,1,UVM_MEDIUM,0,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,static,1,v2.0,64,2.5,erase_suspend_test,erase_suspend_seq
RUN-001540,random_read_test-001540,Random_Read,Adaptive,1,8,8,2,LDPC,0,16,400,0,256,40,64,1024,32,1024,2,ACTIVE,stress,AXI4,16,2000000,1,0.0476,0,1,UVM_MEDIUM,1,4,1,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,0,v1.2,128,2.5,random_read_test,random_read_seq
RUN-001541,power_cycle_test-001541,Power_Cycle,WriteBack,1,8,4,4,Disabled,0,16,800,7,128,32,32,256,64,1024,3,PASSIVE,functional,AXI4,16,500000,1,0.0081,1,1,UVM_DEBUG,1,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v2.0,128,1.25,power_cycle_test,power_cycle_seq
RUN-001542,sequential_write_test-001542,Sequential_Write,WriteThrough,0,2,8,2,BCH,0,16,400,3,32,48,16,256,256,1024,4,ACTIVE,functional,AXI4,16,2000000,0,0.0,1,1,UVM_LOW,0,4,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,static,1,v1.2,32,2.5,sequential_write_test,sequential_write_seq
RUN-001543,power_cycle_test-001543,Power_Cycle,WriteBack,0,4,2,4,LDPC,1,64,600,13,64,40,8,256,64,1024,2,ACTIVE,regression,AXI4,16,1000000,0,0.0,1,1,UVM_MEDIUM,0,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,static,1,v1.2,64,1.6667,power_cycle_test,power_cycle_seq
RUN-001544,sequential_write_test-001544,Sequential_Write,Adaptive,1,16,4,2,BCH,1,4,800,4,256,48,32,256,64,512,4,ACTIVE,regression,AXI4,8,1000000,1,0.0168,1,1,UVM_HIGH,0,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v2.0,256,1.25,sequential_write_test,sequential_write_seq
RUN-001545,sequential_write_test-001545,Sequential_Write,WriteThrough,1,1,2,1,BCH,0,8,800,5,128,32,32,1024,128,512,2,ACTIVE,stress,AXI4,32,1000000,0,0.0,1,1,UVM_DEBUG,0,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,static,1,v2.0,16,1.25,sequential_write_test,sequential_write_seq
RUN-001546,mixed_rw_test-001546,Mixed_RW,WriteThrough,1,2,8,2,LDPC,0,8,1000,0,64,32,128,512,128,512,1,ACTIVE,regression,AXI4,32,1000000,0,0.0,1,1,UVM_MEDIUM,0,1,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,static,1,v1.3,32,1.0,mixed_rw_test,mixed_rw_seq
RUN-001547,garbage_collect_test-001547,Garbage_Collect,WriteBack,0,8,1,4,BCH,1,8,600,3,64,40,32,256,128,512,1,ACTIVE,regression,AXI4,8,1000000,0,0.0,1,1,UVM_MEDIUM,0,2,1,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,static,0,v1.2,128,1.6667,garbage_collect_test,garbage_collect_seq
RUN-001548,random_read_test-001548,Random_Read,Disabled,1,64,4,2,LDPC,0,8,1000,14,64,48,64,256,32,512,2,PASSIVE,regression,AXI4,8,1000000,1,0.0392,1,1,UVM_HIGH,1,8,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,1,v2.0,1024,1.0,random_read_test,random_read_seq
RUN-001549,back_to_back_program_test-001549,Back_To_Back_Program,Adaptive,1,32,1,4,LDPC,0,16,1000,16,64,32,128,256,32,512,3,ACTIVE,regression,AXI4,16,1000000,0,0.0,1,1,UVM_MEDIUM,0,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,static,0,v1.3,512,1.0,back_to_back_program_test,back_to_back_program_seq
RUN-001550,mixed_rw_test-001550,Mixed_RW,Adaptive,0,4,1,4,LDPC,0,16,1000,1,32,40,32,256,64,2048,2,ACTIVE,stress,AXI4,16,1000000,0,0.0,1,1,UVM_MEDIUM,0,2,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto -cm line+cond+fsm,static,1,v1.3,64,1.0,mixed_rw_test,mixed_rw_seq
RUN-001551,random_read_test-001551,Random_Read,WriteThrough,0,64,2,4,BCH,1,4,800,15,32,48,32,128,32,512,2,ACTIVE,regression,AXI4,16,1000000,1,0.0366,1,0,UVM_MEDIUM,2,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,static,0,v1.3,1024,1.25,random_read_test,random_read_seq
RUN-001552,erase_suspend_test-001552,Erase_Suspend,WriteBack,1,2,1,2,BCH,0,16,1200,12,256,40,64,256,64,256,3,ACTIVE,functional,AXI4,32,1000000,1,0.0029,0,1,UVM_HIGH,0,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,1,v2.0,32,0.8333,erase_suspend_test,erase_suspend_seq
RUN-001553,erase_suspend_test-001553,Erase_Suspend,Disabled,0,4,2,1,BCH,1,4,800,5,128,32,32,128,32,512,2,ACTIVE,regression,AXI4,16,1000000,1,0.002,1,1,UVM_MEDIUM,1,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,static,1,v1.2,64,1.25,erase_suspend_test,erase_suspend_seq
RUN-001554,back_to_back_program_test-001554,Back_To_Back_Program,Disabled,1,4,8,4,BCH,0,16,1200,14,32,32,32,1024,64,512,2,PASSIVE,functional,AXI4,32,500000,0,0.0,1,1,UVM_MEDIUM,0,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v1.2,64,0.8333,back_to_back_program_test,back_to_back_program_seq
RUN-001555,random_read_test-001555,Random_Read,WriteThrough,0,2,2,2,BCH,1,64,600,5,128,40,8,256,32,512,3,PASSIVE,stress,AXI4,16,1000000,0,0.0,1,1,UVM_HIGH,2,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v1.3,32,1.6667,random_read_test,random_read_seq
RUN-001556,back_to_back_program_test-001556,Back_To_Back_Program,Adaptive,0,16,4,4,Disabled,0,16,1200,8,32,40,32,1024,128,256,1,ACTIVE,functional,AXI4,32,1000000,1,0.0097,1,1,UVM_HIGH,2,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,1,v2.0,256,0.8333,back_to_back_program_test,back_to_back_program_seq
RUN-001557,back_to_back_program_test-001557,Back_To_Back_Program,WriteBack,0,2,4,2,BCH,0,8,800,12,32,32,16,128,64,512,2,PASSIVE,functional,AXI4,32,500000,0,0.0,1,1,UVM_MEDIUM,0,8,1,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v2.0,32,1.25,back_to_back_program_test,back_to_back_program_seq
RUN-001558,back_to_back_program_test-001558,Back_To_Back_Program,WriteThrough,1,8,2,2,LDPC,0,8,800,13,128,48,8,1024,256,2048,3,PASSIVE,functional,AXI4,16,2000000,0,0.0,0,1,UVM_MEDIUM,1,1,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,0,v1.2,128,1.25,back_to_back_program_test,back_to_back_program_seq
RUN-001559,erase_suspend_test-001559,Erase_Suspend,Adaptive,1,1,2,2,LDPC,0,64,1000,10,32,32,64,128,32,256,3,PASSIVE,regression,AXI4,8,2000000,1,0.0066,0,1,UVM_HIGH,1,4,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,1,v2.0,16,1.0,erase_suspend_test,erase_suspend_seq
RUN-001560,random_read_test-001560,Random_Read,Adaptive,0,32,4,4,BCH,0,64,1000,7,32,48,16,128,64,512,1,ACTIVE,regression,AXI4,32,1000000,1,0.0192,1,1,UVM_HIGH,0,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,hybrid,1,v1.2,512,1.0,random_read_test,random_read_seq
RUN-001561,erase_suspend_test-001561,Erase_Suspend,WriteThrough,0,8,1,2,LDPC,1,32,400,15,32,40,32,256,32,512,1,ACTIVE,regression,AXI4,32,2000000,0,0.0,1,1,UVM_MEDIUM,0,8,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,1,v2.0,128,2.5,erase_suspend_test,erase_suspend_seq
RUN-001562,sequential_write_test-001562,Sequential_Write,WriteThrough,0,2,8,1,BCH,1,4,1000,12,32,32,16,512,32,1024,1,ACTIVE,regression,AXI4,16,2000000,0,0.0,1,1,UVM_LOW,0,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v1.3,32,1.0,sequential_write_test,sequential_write_seq
RUN-001563,mixed_rw_test-001563,Mixed_RW,WriteBack,1,64,8,1,LDPC,1,16,800,3,128,40,64,512,64,512,4,ACTIVE,functional,AXI4,16,500000,0,0.0,1,1,UVM_LOW,0,4,1,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v1.2,1024,1.25,mixed_rw_test,mixed_rw_seq
RUN-001564,erase_suspend_test-001564,Erase_Suspend,Disabled,0,4,4,2,BCH,1,32,400,8,64,40,8,1024,256,512,4,ACTIVE,stress,AXI4,16,500000,1,0.0199,1,1,UVM_DEBUG,1,1,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +ntb_random_seed_automatic,static,0,v1.3,64,2.5,erase_suspend_test,erase_suspend_seq
RUN-001565,mixed_rw_test-001565,Mixed_RW,WriteBack,1,16,4,1,LDPC,1,4,400,15,128,32,16,256,32,1024,4,PASSIVE,functional,AXI4,16,2000000,1,0.0279,0,1,UVM_HIGH,1,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v2.0,256,2.5,mixed_rw_test,mixed_rw_seq
RUN-001566,sequential_write_test-001566,Sequential_Write,Adaptive,0,8,4,2,LDPC,0,4,800,16,64,48,8,256,64,2048,1,ACTIVE,regression,AXI4,16,1000000,1,0.032,1,1,UVM_HIGH,0,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,1,v1.2,128,1.25,sequential_write_test,sequential_write_seq
RUN-001567,sequential_write_test-001567,Sequential_Write,Disabled,0,4,2,2,BCH,0,16,600,13,32,40,32,512,32,1024,1,PASSIVE,functional,AXI4,32,2000000,0,0.0,1,1,UVM_LOW,0,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,static,0,v1.2,64,1.6667,sequential_write_test,sequential_write_seq
RUN-001568,garbage_collect_test-001568,Garbage_Collect,WriteBack,0,4,2,2,BCH,0,8,600,0,256,40,8,512,256,2048,3,ACTIVE,regression,AXI4,32,1000000,0,0.0,1,1,UVM_MEDIUM,1,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,static,1,v1.3,64,1.6667,garbage_collect_test,garbage_collect_seq
RUN-001569,random_read_test-001569,Random_Read,Adaptive,1,64,4,4,Disabled,1,16,1000,11,64,32,8,1024,64,256,1,ACTIVE,functional,AXI4,16,2000000,1,0.0073,0,1,UVM_LOW,0,8,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,1,v2.0,1024,1.0,random_read_test,random_read_seq
RUN-001570,garbage_collect_test-001570,Garbage_Collect,WriteThrough,0,4,4,2,LDPC,1,8,1200,8,128,48,8,128,64,2048,2,ACTIVE,stress,AXI4,8,1000000,0,0.0,1,1,UVM_MEDIUM,1,1,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,static,0,v1.3,64,0.8333,garbage_collect_test,garbage_collect_seq
RUN-001571,mixed_rw_test-001571,Mixed_RW,Adaptive,0,2,1,2,BCH,1,8,1200,11,128,48,16,128,32,512,2,PASSIVE,stress,AXI4,16,1000000,0,0.0,1,0,UVM_MEDIUM,1,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v2.0,32,0.8333,mixed_rw_test,mixed_rw_seq
RUN-001572,back_to_back_program_test-001572,Back_To_Back_Program,WriteBack,1,64,4,1,BCH,1,64,1000,14,256,48,32,1024,64,1024,1,ACTIVE,regression,AXI4,32,1000000,1,0.0374,1,1,UVM_HIGH,1,4,1,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,0,v1.3,1024,1.0,back_to_back_program_test,back_to_back_program_seq
RUN-001573,erase_suspend_test-001573,Erase_Suspend,WriteBack,1,16,8,1,LDPC,1,8,1000,13,128,40,8,512,64,2048,3,PASSIVE,stress,AXI4,16,2000000,0,0.0,0,1,UVM_MEDIUM,2,4,1,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,0,v2.0,256,1.0,erase_suspend_test,erase_suspend_seq
RUN-001574,read_disturb_test-001574,Read_Disturb,WriteBack,0,16,2,4,BCH,1,32,1000,8,256,32,64,256,64,1024,2,ACTIVE,stress,AXI4,16,2000000,1,0.0118,0,1,UVM_HIGH,0,1,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,hybrid,1,v1.3,256,1.0,read_disturb_test,read_disturb_seq
RUN-001575,mixed_rw_test-001575,Mixed_RW,Adaptive,0,16,2,1,Disabled,1,32,800,7,128,40,64,512,32,2048,1,ACTIVE,functional,AXI4,16,500000,1,0.0314,1,1,UVM_LOW,1,8,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,0,v2.0,256,1.25,mixed_rw_test,mixed_rw_seq
RUN-001576,read_disturb_test-001576,Read_Disturb,Disabled,0,2,4,2,LDPC,1,4,600,13,256,32,64,256,128,512,1,ACTIVE,functional,AXI4,8,2000000,0,0.0,1,1,UVM_LOW,0,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,0,v2.0,32,1.6667,read_disturb_test,read_disturb_seq
RUN-001577,random_read_test-001577,Random_Read,WriteBack,1,2,4,2,BCH,1,8,800,11,256,48,8,1024,128,256,3,ACTIVE,functional,AXI4,32,2000000,0,0.0,1,1,UVM_MEDIUM,0,1,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,hybrid,0,v1.2,32,1.25,random_read_test,random_read_seq
RUN-001578,back_to_back_program_test-001578,Back_To_Back_Program,WriteThrough,0,8,4,2,BCH,0,16,800,4,256,40,16,128,128,1024,2,ACTIVE,regression,AXI4,16,1000000,0,0.0,1,1,UVM_LOW,0,8,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,1,v1.3,128,1.25,back_to_back_program_test,back_to_back_program_seq
RUN-001579,read_disturb_test-001579,Read_Disturb,WriteThrough,0,4,4,1,LDPC,0,32,800,8,128,40,16,1024,64,512,4,PASSIVE,regression,AXI4,8,1000000,1,0.0266,1,1,UVM_MEDIUM,0,4,1,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,0,v1.3,64,1.25,read_disturb_test,read_disturb_seq
RUN-001580,random_read_test-001580,Random_Read,WriteBack,0,4,2,1,LDPC,0,32,800,12,64,32,32,1024,128,1024,3,PASSIVE,functional,AXI4,8,1000000,1,0.0486,1,1,UVM_DEBUG,0,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,0,v1.3,64,1.25,random_read_test,random_read_seq
RUN-001581,garbage_collect_test-001581,Garbage_Collect,WriteThrough,0,4,8,1,BCH,0,16,1200,5,256,48,32,256,128,2048,3,PASSIVE,regression,AXI4,32,2000000,0,0.0,1,1,UVM_HIGH,2,1,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,static,1,v2.0,64,0.8333,garbage_collect_test,garbage_collect_seq
RUN-001582,back_to_back_program_test-001582,Back_To_Back_Program,WriteThrough,0,2,4,2,LDPC,1,16,600,7,64,32,64,128,128,1024,1,ACTIVE,functional,AXI4,32,1000000,0,0.0,1,1,UVM_LOW,0,8,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,1,v1.2,32,1.6667,back_to_back_program_test,back_to_back_program_seq
RUN-001583,sequential_write_test-001583,Sequential_Write,WriteBack,0,2,4,4,LDPC,1,4,600,15,128,40,64,512,128,1024,1,ACTIVE,regression,AXI4,16,500000,0,0.0,0,1,UVM_MEDIUM,0,2,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v2.0,32,1.6667,sequential_write_test,sequential_write_seq
RUN-001584,read_disturb_test-001584,Read_Disturb,Adaptive,0,4,4,2,BCH,1,8,800,6,64,32,64,128,32,512,2,ACTIVE,regression,AXI4,8,1000000,1,0.0187,1,1,UVM_LOW,0,1,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,static,0,v1.2,64,1.25,read_disturb_test,read_disturb_seq
RUN-001585,erase_suspend_test-001585,Erase_Suspend,WriteBack,1,2,4,2,BCH,0,4,800,1,64,40,8,256,64,512,2,ACTIVE,stress,AXI4,8,2000000,0,0.0,0,1,UVM_MEDIUM,0,4,1,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,1,v1.3,32,1.25,erase_suspend_test,erase_suspend_seq
RUN-001586,power_cycle_test-001586,Power_Cycle,Adaptive,1,8,4,2,BCH,0,8,1000,6,32,40,16,512,128,512,1,PASSIVE,functional,AXI4,32,1000000,1,0.0447,1,0,UVM_DEBUG,0,1,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,static,0,v1.3,128,1.0,power_cycle_test,power_cycle_seq
RUN-001587,sequential_write_test-001587,Sequential_Write,Adaptive,0,4,2,4,LDPC,1,4,600,1,256,32,32,1024,64,256,4,PASSIVE,regression,AXI4,8,2000000,0,0.0,1,1,UVM_MEDIUM,0,8,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,1,v1.3,64,1.6667,sequential_write_test,sequential_write_seq
RUN-001588,sequential_write_test-001588,Sequential_Write,Adaptive,0,4,8,2,BCH,1,32,1000,6,128,48,8,1024,64,1024,2,ACTIVE,functional,AXI4,32,1000000,0,0.0,1,1,UVM_MEDIUM,1,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,1,v1.2,64,1.0,sequential_write_test,sequential_write_seq
RUN-001589,read_disturb_test-001589,Read_Disturb,Disabled,0,4,8,1,LDPC,0,8,600,12,64,48,64,256,256,2048,1,ACTIVE,stress,AXI4,32,500000,0,0.0,0,0,UVM_LOW,0,1,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,0,v1.3,64,1.6667,read_disturb_test,read_disturb_seq
RUN-001590,read_disturb_test-001590,Read_Disturb,WriteBack,0,2,1,1,BCH,1,64,1000,16,256,32,128,512,128,256,2,ACTIVE,functional,AXI4,8,2000000,1,0.0322,1,1,UVM_LOW,0,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,static,0,v1.3,32,1.0,read_disturb_test,read_disturb_seq
RUN-001591,sequential_write_test-001591,Sequential_Write,WriteThrough,0,4,4,1,BCH,1,32,1200,6,64,32,16,128,64,2048,2,ACTIVE,regression,AXI4,16,1000000,0,0.0,1,1,UVM_MEDIUM,0,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,0,v1.2,64,0.8333,sequential_write_test,sequential_write_seq
