run_id,test_id,seed,status,pass_fail,failure_type,error_code,error_id,first_error_time_ns,uvm_error_count,uvm_warning_count,uvm_fatal_count,assertion_failures,scoreboard_mismatches,execution_time_ms,throughput_mbps,sim_cycles,exit_code,verdict_source
RUN-001174,sequential_write_test-001174,6993938,PASS,pass,NONE,,,,0,0,0,0,0,10.67,24.2,10674252,0,uvm_report_server
RUN-001175,random_read_test-001175,1382838534,PASS,pass,NONE,,,,0,1,0,0,0,42.83,51.04,42825277,0,uvm_report_server
RUN-001176,random_read_test-001176,1513642606,FAIL,fail,ASSERTION_FAIL,E_ASRT_0x60,ASSERTION_FAIL,14710,3,0,0,0,0,18.71,2.43,7484598,1,uvm_report_server
RUN-001177,power_cycle_test-001177,1766430993,PASS,pass,NONE,,,,0,1,0,0,0,287.01,1.81,229608654,0,uvm_report_server
RUN-001178,garbage_collect_test-001178,160631130,PASS,pass,NONE,,,,0,1,0,0,0,69.95,3.79,27978543,0,uvm_report_server
RUN-001179,mixed_rw_test-001179,1149441468,PASS,pass,NONE,,,,0,0,0,0,0,4.8,51.7,1920590,0,uvm_report_server
RUN-001180,read_disturb_test-001180,742759683,PASS,pass,NONE,,,,0,0,0,0,0,22.67,5.62,9068830,0,uvm_report_server
RUN-001181,erase_suspend_test-001181,2028128105,FAIL,fail,ECC_UNCORRECTABLE,E_ECC_0x33,ECC_UNCORRECTABLE,22690,1,0,0,0,1,26.69,38.84,10675230,1,uvm_report_server
RUN-001182,power_cycle_test-001182,1654368458,PASS,pass,NONE,,,,0,1,0,0,0,768.12,2.55,460870654,0,uvm_report_server
RUN-001183,mixed_rw_test-001183,398923199,PASS,pass,NONE,,,,0,0,0,0,0,242.38,8.94,193902806,0,uvm_report_server
RUN-001184,back_to_back_program_test-001184,98877087,FAIL,fail,FIFO_OVERFLOW,E_FIFO_0x21,FIFO_OVERFLOW,81060,2,1,0,0,0,85.06,6.88,51033024,1,uvm_report_server
RUN-001185,mixed_rw_test-001185,1616514440,PASS,pass,NONE,,,,0,0,0,0,0,5.44,51.27,6533451,0,uvm_report_server
RUN-001186,random_read_test-001186,880888733,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1968320,1,0,1,0,0,1972.32,0.08,1972322904,1,uvm_report_server
RUN-001187,garbage_collect_test-001187,1953219474,PASS,pass,NONE,,,,0,0,0,0,0,1.0,30.03,800000,0,uvm_report_server
RUN-001188,back_to_back_program_test-001188,1194176915,FAIL,fail,ASSERTION_FAIL,E_ASRT_0x60,ASSERTION_FAIL,26670,1,1,0,0,0,30.67,12.2,36807489,1,uvm_report_server
RUN-001189,back_to_back_program_test-001189,1378947799,PASS,pass,NONE,,,,0,0,0,0,0,6.57,4.98,3942705,0,uvm_report_server
RUN-001190,sequential_write_test-001190,2091111358,PASS,pass,NONE,,,,0,0,0,0,0,4.69,56.97,2815355,0,uvm_report_server
RUN-001191,read_disturb_test-001191,1200162300,PASS,pass,NONE,,,,0,0,0,0,0,61.88,15.68,37125009,0,uvm_report_server
RUN-001192,random_read_test-001192,565884884,PASS,pass,NONE,,,,0,0,0,0,0,3.83,248.83,3067718,0,uvm_report_server
RUN-001193,random_read_test-001193,2133652686,PASS,pass,NONE,,,,0,1,0,0,0,306.19,1.66,122474922,0,uvm_report_server
RUN-001194,erase_suspend_test-001194,1061973537,PASS,pass,NONE,,,,0,1,0,0,0,427.7,9.46,342158599,0,uvm_report_server
RUN-001195,back_to_back_program_test-001195,678572363,PASS,pass,NONE,,,,0,0,0,0,0,3.11,11.3,3110097,0,uvm_report_server
RUN-001196,read_disturb_test-001196,1617723507,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1989070,2,1,1,0,0,1993.07,0.22,1993069629,1,uvm_report_server
RUN-001197,read_disturb_test-001197,1003181890,PASS,pass,NONE,,,,0,0,0,0,0,20.52,13.62,16417822,0,uvm_report_server
RUN-001198,back_to_back_program_test-001198,1075763562,PASS,pass,NONE,,,,0,1,0,0,0,121.1,72.23,121098802,0,uvm_report_server
RUN-001199,random_read_test-001199,1077562615,PASS,pass,NONE,,,,0,1,0,0,0,2.5,54.19,2000115,0,uvm_report_server
RUN-001200,back_to_back_program_test-001200,1957057154,PASS,pass,NONE,,,,0,1,0,0,0,50.8,21.35,30482581,0,uvm_report_server
RUN-001201,sequential_write_test-001201,1301020027,FAIL,fail,ECC_UNCORRECTABLE,E_ECC_0x33,ECC_UNCORRECTABLE,36650,4,0,0,1,1,40.65,22.06,32523159,1,uvm_report_server
RUN-001202,random_read_test-001202,642886105,PASS,pass,NONE,,,,0,0,0,0,0,18.19,15.18,7274739,0,uvm_report_server
RUN-001203,sequential_write_test-001203,581372880,PASS,pass,NONE,,,,0,0,0,0,0,10.48,399.89,10483543,0,uvm_report_server
RUN-001204,sequential_write_test-001204,1962902092,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1983090,3,0,1,0,0,1987.09,1.56,2384507313,1,uvm_report_server
RUN-001205,back_to_back_program_test-001205,2096643927,FAIL,fail,FIFO_OVERFLOW,E_FIFO_0x21,FIFO_OVERFLOW,99490,1,0,0,0,0,103.49,24.96,124182964,1,uvm_report_server
RUN-001206,back_to_back_program_test-001206,1679951935,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1987380,3,1,1,0,0,1991.38,0.01,1991378021,1,uvm_report_server
RUN-001207,back_to_back_program_test-001207,1461579382,PASS,pass,NONE,,,,0,1,0,0,0,15.27,8.56,12215276,0,uvm_report_server
RUN-001208,sequential_write_test-001208,292280307,PASS,pass,NONE,,,,0,0,0,0,0,124.58,4.05,74745201,0,uvm_report_server
RUN-001209,power_cycle_test-001209,785492602,PASS,pass,NONE,,,,0,0,0,0,0,85.12,11.33,34047056,0,uvm_report_server
RUN-001210,erase_suspend_test-001210,365875505,PASS,pass,NONE,,,,0,1,0,0,0,5.71,97.6,4570964,0,uvm_report_server
RUN-001211,back_to_back_program_test-001211,1743546545,FAIL,fail,FIFO_OVERFLOW,E_FIFO_0x21,FIFO_OVERFLOW,44080,1,0,0,0,0,48.08,33.64,38461716,1,uvm_report_server
RUN-001212,back_to_back_program_test-001212,1248802799,PASS,pass,NONE,,,,0,1,0,0,0,64.67,2.01,38800918,0,uvm_report_server
RUN-001213,power_cycle_test-001213,411556459,PASS,pass,NONE,,,,0,1,0,0,0,84.76,25.62,67808612,0,uvm_report_server
RUN-001214,random_read_test-001214,1076063865,PASS,pass,NONE,,,,0,1,0,0,0,6.63,41.61,7951959,0,uvm_report_server
RUN-001215,erase_suspend_test-001215,1156861591,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1968400,3,0,1,1,0,1972.4,0.05,2366874068,1,uvm_report_server
RUN-001216,mixed_rw_test-001216,15474178,FAIL,fail,ASSERTION_FAIL,E_ASRT_0x60,ASSERTION_FAIL,4990,4,0,0,1,0,8.99,1.16,7193323,1,uvm_report_server
RUN-001217,sequential_write_test-001217,10457986,PASS,pass,NONE,,,,0,0,0,0,0,9.9,14.1,5942885,0,uvm_report_server
RUN-001218,random_read_test-001218,2030837814,FAIL,fail,DATA_MISMATCH,E_CMP_0x11,DATA_MISMATCH,2500,1,0,0,0,1,1.6,13.44,1277446,1,uvm_report_server
RUN-001219,sequential_write_test-001219,1209671172,PASS,pass,NONE,,,,0,1,0,0,0,87.75,90.25,52648146,0,uvm_report_server
RUN-001220,erase_suspend_test-001220,63069239,PASS,pass,NONE,,,,0,0,0,0,0,28.97,67.75,23179304,0,uvm_report_server
RUN-001221,random_read_test-001221,1489909867,PASS,pass,NONE,,,,0,0,0,0,0,16.49,8.28,13195804,0,uvm_report_server
RUN-001222,erase_suspend_test-001222,336086541,PASS,pass,NONE,,,,0,1,0,0,0,37.15,1.88,14858751,0,uvm_report_server
RUN-001223,erase_suspend_test-001223,1624350029,PASS,pass,NONE,,,,0,0,0,0,0,5.79,23.35,4631249,0,uvm_report_server
RUN-001224,garbage_collect_test-001224,1292017137,FAIL,fail,THERMAL_SHUTDOWN,E_THRM_0x80,THERMAL_SHUTDOWN,8540,3,0,0,0,0,12.54,3.62,5014141,1,uvm_report_server
RUN-001225,sequential_write_test-001225,474886045,PASS,pass,NONE,,,,0,1,0,0,0,45.93,2.83,36741220,0,uvm_report_server
RUN-001226,garbage_collect_test-001226,1418227643,PASS,pass,NONE,,,,0,1,0,0,0,2.15,28.71,2154261,0,uvm_report_server
RUN-001227,sequential_write_test-001227,420231598,PASS,pass,NONE,,,,0,0,0,0,0,132.71,1.97,106165890,0,uvm_report_server
RUN-001228,mixed_rw_test-001228,15510300,PASS,pass,NONE,,,,0,0,0,0,0,4.62,56.05,3699157,0,uvm_report_server
RUN-001229,sequential_write_test-001229,1254655430,FAIL,fail,ASSERTION_FAIL,E_ASRT_0x60,ASSERTION_FAIL,141050,3,0,0,0,0,145.05,74.06,87030960,1,uvm_report_server
RUN-001230,read_disturb_test-001230,406877731,PASS,pass,NONE,,,,0,0,0,0,0,12.44,40.18,7463035,0,uvm_report_server
RUN-001231,back_to_back_program_test-001231,1433295726,PASS,pass,NONE,,,,0,1,0,0,0,92.63,11.29,55579744,0,uvm_report_server
RUN-001232,read_disturb_test-001232,236433106,PASS,pass,NONE,,,,0,0,0,0,0,7.08,18.49,7080092,0,uvm_report_server
RUN-001233,garbage_collect_test-001233,1629541277,PASS,pass,NONE,,,,0,0,0,0,0,3.7,291.28,2220913,0,uvm_report_server
RUN-001234,back_to_back_program_test-001234,2010737149,FAIL,fail,PROTOCOL_VIOLATION,E_PROT_0x52,PROTOCOL_VIOLATION,5680,2,0,1,0,0,9.68,305.52,3873384,1,uvm_report_server
RUN-001235,power_cycle_test-001235,288699099,PASS,pass,NONE,,,,0,0,0,0,0,5.96,46.81,4764536,0,uvm_report_server
RUN-001236,mixed_rw_test-001236,867865349,FAIL,fail,DATA_MISMATCH,E_CMP_0x11,DATA_MISMATCH,2500,4,1,0,1,1,1.0,29.96,800000,1,uvm_report_server
RUN-001237,back_to_back_program_test-001237,721975039,PASS,pass,NONE,,,,0,0,0,0,0,78.01,26.19,31203700,0,uvm_report_server
RUN-001238,erase_suspend_test-001238,1357784975,PASS,pass,NONE,,,,0,0,0,0,0,1.42,97.08,854437,0,uvm_report_server
RUN-001239,sequential_write_test-001239,256719554,PASS,pass,NONE,,,,0,0,0,0,0,11.7,95.13,9363111,0,uvm_report_server
RUN-001240,power_cycle_test-001240,347089503,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1993070,2,1,1,0,0,1997.07,0.11,1997074196,1,uvm_report_server
RUN-001241,garbage_collect_test-001241,788543825,PASS,pass,NONE,,,,0,0,0,0,0,1.38,46.15,551883,0,uvm_report_server
RUN-001242,read_disturb_test-001242,586720635,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1960120,3,0,1,0,0,1964.12,0.01,2356938965,1,uvm_report_server
RUN-001243,erase_suspend_test-001243,919345020,PASS,pass,NONE,,,,0,0,0,0,0,8.18,15.67,4909372,0,uvm_report_server
RUN-001244,garbage_collect_test-001244,1589167521,FAIL,fail,ASSERTION_FAIL,E_ASRT_0x60,ASSERTION_FAIL,2500,1,0,0,0,0,4.99,15.49,2994046,1,uvm_report_server
RUN-001245,erase_suspend_test-001245,176141,PASS,pass,NONE,,,,0,0,0,0,0,4.56,60.91,4561477,0,uvm_report_server
RUN-001246,back_to_back_program_test-001246,1301563871,PASS,pass,NONE,,,,0,1,0,0,0,5.65,48.39,4519138,0,uvm_report_server
RUN-001247,erase_suspend_test-001247,185879382,PASS,pass,NONE,,,,0,1,0,0,0,3.24,19.34,3241784,0,uvm_report_server
RUN-001248,garbage_collect_test-001248,1408539493,PASS,pass,NONE,,,,0,0,0,0,0,14.71,140.05,17651747,0,uvm_report_server
RUN-001249,sequential_write_test-001249,1328291433,PASS,pass,NONE,,,,0,0,0,0,0,1.13,114.76,903668,0,uvm_report_server
RUN-001250,garbage_collect_test-001250,1170470240,FAIL,fail,ASSERTION_FAIL,E_ASRT_0x60,ASSERTION_FAIL,2500,2,0,0,0,0,3.98,143.59,3185230,1,uvm_report_server
RUN-001251,back_to_back_program_test-001251,2013926383,PASS,pass,NONE,,,,0,0,0,0,0,13.05,9.88,10438142,0,uvm_report_server
RUN-001252,sequential_write_test-001252,10370317,PASS,pass,NONE,,,,0,0,0,0,0,8.79,31.5,8790723,0,uvm_report_server
RUN-001253,read_disturb_test-001253,687994205,PASS,pass,NONE,,,,0,0,0,0,0,11.86,20.55,9487012,0,uvm_report_server
RUN-001254,back_to_back_program_test-001254,783405759,FAIL,fail,FIFO_OVERFLOW,E_FIFO_0x21,FIFO_OVERFLOW,2500,2,0,0,0,0,3.41,5.77,2048886,1,uvm_report_server
RUN-001255,back_to_back_program_test-001255,2061505536,FAIL,fail,FIFO_OVERFLOW,E_FIFO_0x21,FIFO_OVERFLOW,58620,3,0,0,1,0,62.62,4.09,50098690,1,uvm_report_server
RUN-001256,read_disturb_test-001256,2092170108,PASS,pass,NONE,,,,0,0,0,0,0,11.54,11.95,9235429,0,uvm_report_server
RUN-001257,random_read_test-001257,751045002,PASS,pass,NONE,,,,0,0,0,0,0,1.0,30.29,1000000,0,uvm_report_server
RUN-001258,garbage_collect_test-001258,1622283788,PASS,pass,NONE,,,,0,0,0,0,0,1.8,75.29,1801004,0,uvm_report_server
RUN-001259,read_disturb_test-001259,1101164106,PASS,pass,NONE,,,,0,0,0,0,0,27.01,73.0,16205763,0,uvm_report_server
RUN-001260,mixed_rw_test-001260,577083784,PASS,pass,NONE,,,,0,1,0,0,0,4.94,7.12,1976621,0,uvm_report_server
RUN-001261,back_to_back_program_test-001261,345380984,PASS,pass,NONE,,,,0,0,0,0,0,7.65,70.42,6116354,0,uvm_report_server
RUN-001262,mixed_rw_test-001262,1760054872,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1980620,3,0,1,0,0,1984.62,0.66,2381549925,1,uvm_report_server
RUN-001263,random_read_test-001263,113568771,PASS,pass,NONE,,,,0,1,0,0,0,7.42,9.05,5939659,0,uvm_report_server
RUN-001264,random_read_test-001264,138013123,PASS,pass,NONE,,,,0,0,0,0,0,10.62,3.3,8499254,0,uvm_report_server
RUN-001265,random_read_test-001265,954411702,PASS,pass,NONE,,,,0,0,0,0,0,177.65,46.62,213177611,0,uvm_report_server
RUN-001266,read_disturb_test-001266,564569536,PASS,pass,NONE,,,,0,1,0,0,0,19.52,13.1,11709423,0,uvm_report_server
RUN-001267,random_read_test-001267,2121021727,FAIL,fail,THERMAL_SHUTDOWN,E_THRM_0x80,THERMAL_SHUTDOWN,112920,1,0,0,0,0,116.92,3.5,46767155,1,uvm_report_server
RUN-001268,back_to_back_program_test-001268,536328427,PASS,pass,NONE,,,,0,0,0,0,0,64.45,32.06,64454509,0,uvm_report_server
RUN-001269,read_disturb_test-001269,1415187441,PASS,pass,NONE,,,,0,0,0,0,0,42.91,11.32,25748030,0,uvm_report_server
RUN-001270,random_read_test-001270,901081591,PASS,pass,NONE,,,,0,1,0,0,0,10.61,188.53,8489840,0,uvm_report_server
RUN-001271,sequential_write_test-001271,759739436,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1957020,2,1,1,1,0,1961.02,0.36,2353228623,1,uvm_report_server
RUN-001272,mixed_rw_test-001272,1563392797,PASS,pass,NONE,,,,0,0,0,0,0,250.4,63.42,150240018,0,uvm_report_server
RUN-001273,read_disturb_test-001273,1957625525,PASS,pass,NONE,,,,0,0,0,0,0,137.49,57.3,109989883,0,uvm_report_server
RUN-001274,sequential_write_test-001274,1278465310,PASS,pass,NONE,,,,0,0,0,0,0,4.26,127.9,4261152,0,uvm_report_server
RUN-001275,read_disturb_test-001275,1313927753,FAIL,fail,RETENTION_FAIL,E_RET_0x71,RETENTION_FAIL,3520,2,0,0,1,1,7.52,5.95,6014376,1,uvm_report_server
RUN-001276,erase_suspend_test-001276,14613593,FAIL,fail,DATA_MISMATCH,E_CMP_0x11,DATA_MISMATCH,181670,2,0,0,0,1,185.67,2.6,222798096,1,uvm_report_server
RUN-001277,back_to_back_program_test-001277,1475814180,FAIL,fail,FIFO_OVERFLOW,E_FIFO_0x21,FIFO_OVERFLOW,2500,3,1,0,0,0,4.71,23.6,4709953,1,uvm_report_server
RUN-001278,random_read_test-001278,1919603916,PASS,pass,NONE,,,,0,0,0,0,0,102.01,1.27,40804284,0,uvm_report_server
RUN-001279,mixed_rw_test-001279,1320379546,FAIL,fail,DATA_MISMATCH,E_CMP_0x11,DATA_MISMATCH,372410,3,1,0,0,1,376.41,0.85,225845209,1,uvm_report_server
RUN-001280,sequential_write_test-001280,2025161027,PASS,pass,NONE,,,,0,1,0,0,0,1.01,33.19,811384,0,uvm_report_server
RUN-001281,mixed_rw_test-001281,1629706822,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1971920,2,1,1,1,0,1975.92,0.01,2371099702,1,uvm_report_server
RUN-001282,garbage_collect_test-001282,1425385827,PASS,pass,NONE,,,,0,0,0,0,0,10.98,24.25,13178983,0,uvm_report_server
RUN-001283,power_cycle_test-001283,528168803,PASS,pass,NONE,,,,0,0,0,0,0,323.6,3.26,194157038,0,uvm_report_server
RUN-001284,random_read_test-001284,310039249,FAIL,fail,ASSERTION_FAIL,E_ASRT_0x60,ASSERTION_FAIL,2500,1,1,0,0,0,5.67,25.87,4533453,1,uvm_report_server
RUN-001285,garbage_collect_test-001285,961160773,PASS,pass,NONE,,,,0,0,0,0,0,1.0,65.45,800000,0,uvm_report_server
RUN-001286,back_to_back_program_test-001286,672704218,FAIL,fail,FIFO_OVERFLOW,E_FIFO_0x21,FIFO_OVERFLOW,415120,2,0,0,1,0,419.12,0.77,167647490,1,uvm_report_server
RUN-001287,power_cycle_test-001287,489804334,PASS,pass,NONE,,,,0,1,0,0,0,27.52,70.3,16509261,0,uvm_report_server
RUN-001288,random_read_test-001288,94344884,PASS,pass,NONE,,,,0,0,0,0,0,5.48,101.12,3286127,0,uvm_report_server
RUN-001289,random_read_test-001289,2140540646,PASS,pass,NONE,,,,0,0,0,0,0,125.87,8.54,75523092,0,uvm_report_server
RUN-001290,garbage_collect_test-001290,92296728,PASS,pass,NONE,,,,0,1,0,0,0,116.99,1.17,140384170,0,uvm_report_server
RUN-001291,back_to_back_program_test-001291,502247311,PASS,pass,NONE,,,,0,0,0,0,0,10.33,12.72,10328501,0,uvm_report_server
RUN-001292,erase_suspend_test-001292,629279757,PASS,pass,NONE,,,,0,1,0,0,0,4.19,15.62,2516516,0,uvm_report_server
RUN-001293,random_read_test-001293,1632798175,FAIL,fail,PROTOCOL_VIOLATION,E_PROT_0x52,PROTOCOL_VIOLATION,21880,3,1,1,1,0,25.88,21.46,10352172,1,uvm_report_server
RUN-001294,mixed_rw_test-001294,1192665291,FAIL,fail,ASSERTION_FAIL,E_ASRT_0x60,ASSERTION_FAIL,7120,1,0,0,0,0,11.12,3.53,4447750,1,uvm_report_server
RUN-001295,erase_suspend_test-001295,47178181,PASS,pass,NONE,,,,0,1,0,0,0,37.02,7.18,44426004,0,uvm_report_server
RUN-001296,sequential_write_test-001296,594945431,PASS,pass,NONE,,,,0,0,0,0,0,47.02,45.86,47021203,0,uvm_report_server
RUN-001297,erase_suspend_test-001297,1251239847,PASS,pass,NONE,,,,0,0,0,0,0,35.18,7.88,28146977,0,uvm_report_server
RUN-001298,mixed_rw_test-001298,1449577900,FAIL,fail,RETENTION_FAIL,E_RET_0x71,RETENTION_FAIL,59620,4,0,0,1,1,63.62,42.78,38170559,1,uvm_report_server
RUN-001299,mixed_rw_test-001299,1486465842,PASS,pass,NONE,,,,0,0,0,0,0,141.89,13.78,85134746,0,uvm_report_server
RUN-001300,random_read_test-001300,1444175741,PASS,pass,NONE,,,,0,0,0,0,0,5.09,96.36,5092872,0,uvm_report_server
RUN-001301,mixed_rw_test-001301,1192196121,PASS,pass,NONE,,,,0,0,0,0,0,4.18,116.51,3342399,0,uvm_report_server
RUN-001302,back_to_back_program_test-001302,1457375441,PASS,pass,NONE,,,,0,0,0,0,0,10.35,6.08,10346075,0,uvm_report_server
RUN-001303,random_read_test-001303,1026584263,PASS,pass,NONE,,,,0,0,0,0,0,2.42,57.82,1934955,0,uvm_report_server
RUN-001304,mixed_rw_test-001304,102322554,FAIL,fail,DATA_MISMATCH,E_CMP_0x11,DATA_MISMATCH,63510,4,0,0,1,1,67.51,27.64,54005397,1,uvm_report_server
RUN-001305,back_to_back_program_test-001305,580893569,PASS,pass,NONE,,,,0,0,0,0,0,17.71,54.72,10627881,0,uvm_report_server
RUN-001306,random_read_test-001306,1007212647,PASS,pass,NONE,,,,0,0,0,0,0,29.55,18.03,11821125,0,uvm_report_server
RUN-001307,back_to_back_program_test-001307,478270735,PASS,pass,NONE,,,,0,1,0,0,0,1.52,156.0,910325,0,uvm_report_server
RUN-001308,back_to_back_program_test-001308,682181161,PASS,pass,NONE,,,,0,0,0,0,0,41.14,24.13,32908658,0,uvm_report_server
RUN-001309,random_read_test-001309,893842822,FAIL,fail,THERMAL_SHUTDOWN,E_THRM_0x80,THERMAL_SHUTDOWN,29650,1,1,0,0,0,33.65,136.01,26916341,1,uvm_report_server
RUN-001310,sequential_write_test-001310,1962657776,PASS,pass,NONE,,,,0,0,0,0,0,1.0,507.76,600000,0,uvm_report_server
RUN-001311,random_read_test-001311,1542835747,PASS,pass,NONE,,,,0,0,0,0,0,151.6,26.44,151597546,0,uvm_report_server
RUN-001312,mixed_rw_test-001312,187116148,PASS,pass,NONE,,,,0,0,0,0,0,10.14,3.0,4055543,0,uvm_report_server
RUN-001313,sequential_write_test-001313,164528114,PASS,pass,NONE,,,,0,1,0,0,0,2.99,5.04,3590841,0,uvm_report_server
RUN-001314,read_disturb_test-001314,408176254,FAIL,fail,ASSERTION_FAIL,E_ASRT_0x60,ASSERTION_FAIL,5560,2,0,0,1,0,9.56,63.67,7648688,1,uvm_report_server
RUN-001315,read_disturb_test-001315,644944080,PASS,pass,NONE,,,,0,1,0,0,0,12.01,89.46,9611545,0,uvm_report_server
RUN-001316,sequential_write_test-001316,116290506,PASS,pass,NONE,,,,0,0,0,0,0,63.18,7.67,75816613,0,uvm_report_server
RUN-001317,read_disturb_test-001317,713677079,PASS,pass,NONE,,,,0,0,0,0,0,10.82,25.92,6492719,0,uvm_report_server
RUN-001318,erase_suspend_test-001318,1440134586,PASS,pass,NONE,,,,0,0,0,0,0,16.78,114.3,10068144,0,uvm_report_server
RUN-001319,read_disturb_test-001319,872965520,FAIL,fail,DATA_MISMATCH,E_CMP_0x11,DATA_MISMATCH,2500,3,0,0,1,1,1.0,171.53,1000000,1,uvm_report_server
RUN-001320,erase_suspend_test-001320,1182302667,PASS,pass,NONE,,,,0,1,0,0,0,17.37,476.41,13899810,0,uvm_report_server
RUN-001321,random_read_test-001321,1332148692,PASS,pass,NONE,,,,0,0,0,0,0,5.62,48.17,4493804,0,uvm_report_server
RUN-001322,power_cycle_test-001322,1650099902,PASS,pass,NONE,,,,0,0,0,0,0,1.0,31.79,800000,0,uvm_report_server
RUN-001323,random_read_test-001323,71117568,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1968200,1,1,1,0,0,1972.2,0.0,1972196074,1,uvm_report_server
RUN-001324,erase_suspend_test-001324,1325136634,PASS,pass,NONE,,,,0,0,0,0,0,146.69,30.17,146692602,0,uvm_report_server
RUN-001325,read_disturb_test-001325,548624187,FAIL,fail,ASSERTION_FAIL,E_ASRT_0x60,ASSERTION_FAIL,2500,4,1,0,1,0,1.11,170.48,891031,1,uvm_report_server
RUN-001326,power_cycle_test-001326,719650656,PASS,pass,NONE,,,,0,0,0,0,0,222.72,268.86,133630798,0,uvm_report_server
RUN-001327,back_to_back_program_test-001327,1376009335,PASS,pass,NONE,,,,0,1,0,0,0,93.68,2.98,93680106,0,uvm_report_server
RUN-001328,random_read_test-001328,1338443996,PASS,pass,NONE,,,,0,0,0,0,0,9.39,27.97,9393368,0,uvm_report_server
RUN-001329,back_to_back_program_test-001329,1280354379,PASS,pass,NONE,,,,0,0,0,0,0,4.76,57.97,2857225,0,uvm_report_server
RUN-001330,garbage_collect_test-001330,81400990,PASS,pass,NONE,,,,0,0,0,0,0,4.28,7.99,1712450,0,uvm_report_server
RUN-001331,back_to_back_program_test-001331,450414821,FAIL,fail,FIFO_OVERFLOW,E_FIFO_0x21,FIFO_OVERFLOW,51980,4,1,0,1,0,55.98,16.33,67171572,1,uvm_report_server
RUN-001332,mixed_rw_test-001332,524169934,PASS,pass,NONE,,,,0,0,0,0,0,7.25,37.4,7249677,0,uvm_report_server
RUN-001333,mixed_rw_test-001333,1330318763,PASS,pass,NONE,,,,0,0,0,0,0,7.85,15.43,9415950,0,uvm_report_server
RUN-001334,erase_suspend_test-001334,694628625,PASS,pass,NONE,,,,0,0,0,0,0,61.51,4.33,61506735,0,uvm_report_server
RUN-001335,power_cycle_test-001335,138699365,PASS,pass,NONE,,,,0,0,0,0,0,16.6,8.36,9962788,0,uvm_report_server
RUN-001336,mixed_rw_test-001336,1533051588,PASS,pass,NONE,,,,0,0,0,0,0,3.85,4.31,3076735,0,uvm_report_server
RUN-001337,read_disturb_test-001337,1353702523,PASS,pass,NONE,,,,0,1,0,0,0,12.88,10.19,12882260,0,uvm_report_server
RUN-001338,sequential_write_test-001338,1661687105,PASS,pass,NONE,,,,0,0,0,0,0,45.85,88.73,45850484,0,uvm_report_server
RUN-001339,back_to_back_program_test-001339,1456807054,PASS,pass,NONE,,,,0,1,0,0,0,1.02,63.23,613256,0,uvm_report_server
RUN-001340,read_disturb_test-001340,1491578990,PASS,pass,NONE,,,,0,0,0,0,0,12.26,10.47,12258608,0,uvm_report_server
RUN-001341,random_read_test-001341,1402480228,FAIL,fail,RETENTION_FAIL,E_RET_0x71,RETENTION_FAIL,2500,1,0,0,0,1,2.32,2.75,1852471,1,uvm_report_server
RUN-001342,erase_suspend_test-001342,214828495,PASS,pass,NONE,,,,0,0,0,0,0,5.36,3.14,5361447,0,uvm_report_server
RUN-001343,random_read_test-001343,584016410,PASS,pass,NONE,,,,0,0,0,0,0,7.13,9.22,5700792,0,uvm_report_server
RUN-001344,sequential_write_test-001344,208318206,PASS,pass,NONE,,,,0,0,0,0,0,2.89,22.58,3462104,0,uvm_report_server
RUN-001345,sequential_write_test-001345,811143550,PASS,pass,NONE,,,,0,0,0,0,0,72.44,116.46,86922521,0,uvm_report_server
RUN-001346,mixed_rw_test-001346,1140608000,PASS,pass,NONE,,,,0,0,0,0,0,234.2,1.17,93678061,0,uvm_report_server
RUN-001347,back_to_back_program_test-001347,781185867,FAIL,fail,FIFO_OVERFLOW,E_FIFO_0x21,FIFO_OVERFLOW,108980,1,0,0,0,0,112.98,5.2,112980303,1,uvm_report_server
RUN-001348,back_to_back_program_test-001348,1629876791,PASS,pass,NONE,,,,0,0,0,0,0,1.0,62.15,1000000,0,uvm_report_server
RUN-001349,sequential_write_test-001349,256351979,FAIL,fail,ECC_UNCORRECTABLE,E_ECC_0x33,ECC_UNCORRECTABLE,69940,2,1,0,0,1,73.94,2.28,59154717,1,uvm_report_server
RUN-001350,mixed_rw_test-001350,1813217497,PASS,pass,NONE,,,,0,0,0,0,0,72.53,3.77,72529876,0,uvm_report_server
RUN-001351,random_read_test-001351,1714215011,FAIL,fail,RETENTION_FAIL,E_RET_0x71,RETENTION_FAIL,43260,2,1,0,1,1,47.26,3.0,28356775,1,uvm_report_server
RUN-001352,garbage_collect_test-001352,1854304559,PASS,pass,NONE,,,,0,1,0,0,0,1.0,455.87,1000000,0,uvm_report_server
RUN-001353,erase_suspend_test-001353,1981817716,PASS,pass,NONE,,,,0,0,0,0,0,281.92,61.01,112767440,0,uvm_report_server
