run_id,access_time_ns,access_type,block,reg_name,reg_addr,reg_value,expected_value,field_name,field_value,status,mem_block_id
RUN-001004,8937,WRITE,csr,CTRL1,0x0004,0xdf44f964,0xdf44f964,ctrl1_field1,7,OK,0
RUN-001004,5729,WRITE,csr,TIMEOUT_CFG,0x001c,0x44aa7c8f,0x44aa7c8f,timeout_cfg_field3,6,OK,1
RUN-001004,6410,READ,csr,TIMEOUT_CFG,0x001c,0x08b2f31a,0x08b2f31a,timeout_cfg_field1,14,OK,0
RUN-001005,770477,READ,csr,CTRL1,0x0004,0xdb42224d,0xdb42224d,ctrl1_field3,10,OK,14
RUN-001005,44531,WRITE,csr,PERF_CNT0,0x0020,0xff3894a5,0xff3894a5,perf_cnt0_field0,13,OK,14
RUN-001005,752923,WRITE,csr,CTRL1,0x0004,0xdbc731a6,0xdbc731a6,ctrl1_field0,7,OK,6
RUN-001005,297567,WRITE,csr,FIFO_LEVEL,0x0018,0x4c5ebc45,0x4c5ebc45,fifo_level_field0,9,OK,4
RUN-001006,81677,WRITE,csr,TIMEOUT_CFG,0x001c,0x271ae7b4,0x271ae7b4,timeout_cfg_field3,2,OK,0
RUN-001006,155575,WRITE,csr,TIMEOUT_CFG,0x001c,0xb3d9b4cc,0xb3d9b4cc,timeout_cfg_field3,6,OK,1
RUN-001006,137969,READ,csr,CTRL1,0x0004,0x08cd3273,0x08cd3273,ctrl1_field1,3,OK,2
RUN-001006,96416,WRITE,csr,TIMEOUT_CFG,0x001c,0x3c616e78,0x3c616e78,timeout_cfg_field2,11,OK,1
RUN-001007,180795,WRITE,csr,TIMEOUT_CFG,0x001c,0x59251302,0x59251302,timeout_cfg_field1,5,OK,6
RUN-001007,384457,READ,csr,INT_MASK,0x000c,0x0e32e3c4,0x0e32e3c4,int_mask_field0,6,OK,2
RUN-001007,439300,WRITE,csr,FIFO_LEVEL,0x0018,0xfb84c247,0xfb84c247,fifo_level_field2,8,OK,1
RUN-001007,443638,WRITE,csr,INT_MASK,0x000c,0xd3c7a36a,0xd3c7a36a,int_mask_field1,10,OK,0
RUN-001008,190284,WRITE,csr,PERF_CNT1,0x0024,0xdbc995e7,0xdbc995e7,perf_cnt1_field3,10,OK,6
RUN-001008,360752,WRITE,csr,TIMEOUT_CFG,0x001c,0xa2b6bd76,0xa2b6bd76,timeout_cfg_field3,13,OK,9
RUN-001008,326431,READ,csr,ECC_CFG,0x0014,0xe71d7326,0xe71d7326,ecc_cfg_field1,13,OK,4
RUN-001008,208244,READ,csr,INT_STATUS,0x0010,0xccd638fa,0xccd638fa,int_status_field2,2,OK,9
RUN-001009,18224,WRITE,csr,INT_MASK,0x000c,0x6d2a4807,0x6d2a4807,int_mask_field2,11,OK,0
RUN-001009,23036,WRITE,csr,CTRL0,0x0000,0x5bc5be13,0x5bc5be13,ctrl0_field0,12,OK,1
RUN-001009,36285,WRITE,csr,PERF_CNT0,0x0020,0x501f64f9,0x501f64f9,perf_cnt0_field2,1,OK,1
RUN-001009,33047,WRITE,csr,PERF_CNT1,0x0024,0x42cd0cf6,0x42cd0cf6,perf_cnt1_field0,13,OK,1
RUN-001010,49590,READ,csr,INT_STATUS,0x0010,0x21964ead,0x21964ead,int_status_field3,12,OK,9
RUN-001010,171816,WRITE,csr,CTRL0,0x0000,0x6edd5077,0x6edd5077,ctrl0_field0,0,OK,7
RUN-001010,183506,WRITE,csr,STATUS,0x0008,0x848338e4,0x848338e4,status_field3,10,OK,0
RUN-001010,110048,WRITE,csr,CTRL0,0x0000,0x348ea5da,0x348ea5da,ctrl0_field2,10,OK,5
RUN-001011,52836,WRITE,csr,ECC_CFG,0x0014,0xe586816a,0xe586816a,ecc_cfg_field3,2,OK,3
RUN-001011,33913,WRITE,csr,INT_STATUS,0x0010,0x1807a94d,0x1807a94d,int_status_field1,11,OK,3
RUN-001011,11827,WRITE,csr,ECC_CFG,0x0014,0x02285474,0x02285474,ecc_cfg_field3,6,OK,3
RUN-001011,19686,WRITE,csr,STATUS,0x0008,0xeef28bb6,0xeef28bb6,status_field1,4,OK,0
RUN-001012,8788,WRITE,csr,STATUS,0x0008,0x6d28fae5,0x6d28fae5,status_field3,1,OK,1
RUN-001012,8640,READ,csr,CTRL1,0x0004,0x74539951,0x74539951,ctrl1_field0,1,OK,4
RUN-001012,1017,READ,csr,CTRL0,0x0000,0x6e9fc48e,0x6e9fc48e,ctrl0_field0,15,OK,4
RUN-001012,6864,READ,csr,INT_MASK,0x000c,0xa0e277a2,0xa0e277a2,int_mask_field0,10,OK,4
RUN-001013,320544,WRITE,csr,CTRL1,0x0004,0x8ac32c8c,0x8ac32c8c,ctrl1_field3,14,OK,7
RUN-001013,68822,READ,csr,ECC_CFG,0x0014,0x583666ac,0x583666ac,ecc_cfg_field1,1,OK,1
RUN-001013,235372,READ,csr,PERF_CNT0,0x0020,0x3e25c2cd,0x3e25c2cd,perf_cnt0_field2,15,OK,4
RUN-001013,151328,READ,csr,PERF_CNT1,0x0024,0x47f4933a,0x47f4933a,perf_cnt1_field3,0,OK,1
RUN-001014,57785,WRITE,csr,CTRL1,0x0004,0xc8770d5e,0xc8770d5e,ctrl1_field2,10,OK,0
RUN-001014,47956,READ,csr,FIFO_LEVEL,0x0018,0x9269f395,0x9269f395,fifo_level_field2,12,OK,0
RUN-001014,16613,WRITE,csr,ECC_CFG,0x0014,0x4ee7206c,0x4ee7206c,ecc_cfg_field1,15,OK,1
RUN-001014,31592,READ,csr,INT_MASK,0x000c,0xf08a19bb,0xf08a19bb,int_mask_field0,14,OK,1
RUN-001015,198895,READ,csr,ECC_CFG,0x0014,0x20fb3411,0x20fb3411,ecc_cfg_field3,3,OK,1
RUN-001015,249851,READ,csr,INT_STATUS,0x0010,0x929f499e,0x929f499e,int_status_field2,5,OK,0
RUN-001015,355989,WRITE,csr,ECC_CFG,0x0014,0x60e21bcf,0x60e21bcf,ecc_cfg_field2,8,OK,3
RUN-001015,101574,READ,csr,FIFO_LEVEL,0x0018,0xe79557f6,0xe79557f6,fifo_level_field3,15,OK,0
RUN-001016,314813,WRITE,csr,FIFO_LEVEL,0x0018,0xc2660db8,0xc2660db8,fifo_level_field3,1,OK,0
RUN-001016,298372,READ,csr,CTRL0,0x0000,0xb74c9fb3,0xb74c9fb3,ctrl0_field1,7,OK,0
RUN-001016,28268,WRITE,csr,INT_MASK,0x000c,0xa57b12d0,0xa57b12d0,int_mask_field0,7,OK,2
RUN-001016,277122,WRITE,csr,TIMEOUT_CFG,0x001c,0x315c98a0,0x315c98a0,timeout_cfg_field1,15,OK,2
RUN-001017,17164,WRITE,csr,INT_MASK,0x000c,0x4e4e79d5,0x4e4e79d5,int_mask_field3,8,OK,2
RUN-001017,4576,WRITE,csr,INT_MASK,0x000c,0x472274a7,0x472274a7,int_mask_field2,7,OK,3
RUN-001017,8650,READ,csr,TIMEOUT_CFG,0x001c,0x52aaecd0,0x52aaecd0,timeout_cfg_field3,4,OK,1
RUN-001017,17834,WRITE,csr,FIFO_LEVEL,0x0018,0x1fc77393,0x1fc77393,fifo_level_field2,12,OK,0
RUN-001018,421105,READ,csr,FIFO_LEVEL,0x0018,0x4c982104,0x4c982104,fifo_level_field0,1,OK,0
RUN-001018,100921,WRITE,csr,STATUS,0x0008,0xde98ea8b,0xde98ea8b,status_field3,5,OK,1
RUN-001018,452071,READ,csr,ECC_CFG,0x0014,0xcf65521e,0xcf65521e,ecc_cfg_field0,5,OK,1
RUN-001018,218097,READ,csr,ECC_CFG,0x0014,0x056155bf,0x056155bf,ecc_cfg_field1,6,OK,0
RUN-001019,1412,READ,csr,PERF_CNT1,0x0024,0xc906aba2,0xc906aba2,perf_cnt1_field3,12,OK,1
RUN-001019,24756,WRITE,csr,STATUS,0x0008,0xd2ac8723,0xd2ac8723,status_field2,7,OK,0
RUN-001019,26375,WRITE,csr,TIMEOUT_CFG,0x001c,0x1ccab10e,0x1ccab10e,timeout_cfg_field0,10,OK,1
RUN-001019,23571,WRITE,csr,INT_MASK,0x000c,0xde5550b3,0xde5550b3,int_mask_field2,9,OK,0
RUN-001020,157512,READ,csr,INT_STATUS,0x0010,0x2d53eab0,0x2d53eab0,int_status_field3,11,OK,0
RUN-001020,325978,READ,csr,INT_MASK,0x000c,0x97412d53,0x97412d53,int_mask_field1,9,OK,2
RUN-001020,81176,WRITE,csr,CTRL0,0x0000,0xa726694d,0xa726694d,ctrl0_field3,15,OK,0
RUN-001020,334770,READ,csr,PERF_CNT0,0x0020,0x433f4830,0x433f4830,perf_cnt0_field2,6,OK,7
RUN-001021,32597,READ,csr,CTRL1,0x0004,0xc63f920a,0xc63f920a,ctrl1_field2,13,OK,0
RUN-001021,45296,WRITE,csr,INT_MASK,0x000c,0xdb656e12,0xdb656e12,int_mask_field2,1,OK,1
RUN-001021,65050,READ,csr,TIMEOUT_CFG,0x001c,0x005063c6,0x005063c6,timeout_cfg_field3,13,OK,0
RUN-001021,36177,WRITE,csr,ECC_CFG,0x0014,0x06a91318,0x06a91318,ecc_cfg_field0,15,OK,1
RUN-001022,2375,WRITE,csr,TIMEOUT_CFG,0x001c,0x94b810ca,0x94b810ca,timeout_cfg_field2,2,OK,1
RUN-001022,9633,READ,csr,STATUS,0x0008,0xf0058083,0xf0058083,status_field2,6,OK,0
RUN-001022,16687,WRITE,csr,PERF_CNT1,0x0024,0x6a2007f9,0x6a2007f9,perf_cnt1_field3,6,OK,1
RUN-001022,25189,WRITE,csr,FIFO_LEVEL,0x0018,0x15b413bd,0x15b413bd,fifo_level_field2,1,OK,2
RUN-001023,38128,READ,csr,CTRL0,0x0000,0x07b2fa87,0x07b2fa87,ctrl0_field1,4,OK,1
RUN-001023,18299,WRITE,csr,PERF_CNT1,0x0024,0xd4d6b00f,0xd4d6b00f,perf_cnt1_field3,6,OK,0
RUN-001023,66670,WRITE,csr,PERF_CNT1,0x0024,0x2096e291,0x2096e291,perf_cnt1_field3,7,OK,0
RUN-001023,19705,WRITE,csr,CTRL1,0x0004,0xf14c807a,0xf14c807b,ctrl1_field0,1,MISMATCH,1
RUN-001024,534789,WRITE,csr,ECC_CFG,0x0014,0xc9c898dd,0xc9c898dd,ecc_cfg_field0,5,OK,4
RUN-001024,107616,WRITE,csr,STATUS,0x0008,0x9f545293,0x9f545293,status_field0,11,OK,3
RUN-001024,268176,READ,csr,STATUS,0x0008,0xef169edf,0xef169edf,status_field0,12,OK,1
RUN-001024,485320,READ,csr,FIFO_LEVEL,0x0018,0x3a0c53e1,0x3a0c53e1,fifo_level_field2,8,OK,6
RUN-001025,243214,READ,csr,PERF_CNT0,0x0020,0xcf7ab02a,0xcf7ab02a,perf_cnt0_field1,2,OK,3
RUN-001025,196676,WRITE,csr,INT_STATUS,0x0010,0x796f18d8,0x796f18d8,int_status_field1,9,OK,2
RUN-001025,223871,READ,csr,TIMEOUT_CFG,0x001c,0x2b0bc163,0x2b0bc163,timeout_cfg_field2,12,OK,4
RUN-001025,166292,READ,csr,STATUS,0x0008,0xb87bf39b,0xb87bf39b,status_field2,14,OK,7
RUN-001026,37359,WRITE,csr,INT_STATUS,0x0010,0xf6e515c8,0xf6e515c8,int_status_field1,3,OK,7
RUN-001026,108530,READ,csr,ECC_CFG,0x0014,0xa950616c,0xa950616c,ecc_cfg_field1,2,OK,6
RUN-001026,92593,WRITE,csr,INT_STATUS,0x0010,0x4b078049,0x4b078049,int_status_field0,2,OK,3
RUN-001026,97720,READ,csr,STATUS,0x0008,0x3543bbeb,0x3543bbeb,status_field3,0,OK,3
RUN-001027,79466,WRITE,csr,INT_MASK,0x000c,0x0d72fb20,0x0d72fb20,int_mask_field3,12,OK,1
RUN-001027,1052,WRITE,csr,TIMEOUT_CFG,0x001c,0xba6ea704,0xba6ea704,timeout_cfg_field3,12,OK,0
RUN-001027,102752,READ,csr,PERF_CNT0,0x0020,0xa9b00965,0xa9b00965,perf_cnt0_field3,9,OK,0
RUN-001027,21586,READ,csr,CTRL1,0x0004,0x3b672a3c,0x3b672a3d,ctrl1_field2,14,MISMATCH,0
RUN-001028,7641,READ,csr,FIFO_LEVEL,0x0018,0x2456633c,0x2456633c,fifo_level_field3,15,OK,1
RUN-001028,6668,READ,csr,STATUS,0x0008,0xf4619f40,0xf4619f40,status_field1,5,OK,1
RUN-001028,8632,READ,csr,CTRL0,0x0000,0xbf5c6644,0xbf5c6644,ctrl0_field3,9,OK,1
RUN-001028,6379,READ,csr,CTRL0,0x0000,0xeaf1a5d8,0xeaf1a5d8,ctrl0_field2,6,OK,1
RUN-001029,88412,WRITE,csr,STATUS,0x0008,0x96ad1062,0x96ad1062,status_field3,8,OK,1
RUN-001029,1685,READ,csr,PERF_CNT1,0x0024,0x5eb09ede,0x5eb09ede,perf_cnt1_field3,6,OK,1
RUN-001029,61902,WRITE,csr,PERF_CNT0,0x0020,0xa9ab1a2e,0xa9ab1a2e,perf_cnt0_field3,12,OK,1
RUN-001029,2304,READ,csr,CTRL1,0x0004,0x1dac51e8,0x1dac51e8,ctrl1_field2,3,OK,1
RUN-001030,559925,READ,csr,FIFO_LEVEL,0x0018,0xcbef6fa3,0xcbef6fa3,fifo_level_field0,3,OK,7
RUN-001030,200660,WRITE,csr,FIFO_LEVEL,0x0018,0xf86e5ad8,0xf86e5ad8,fifo_level_field0,14,OK,3
RUN-001030,71168,READ,csr,ECC_CFG,0x0014,0xf00e8fe8,0xf00e8fe8,ecc_cfg_field2,0,OK,8
RUN-001030,508291,WRITE,csr,CTRL1,0x0004,0x267a4fe0,0x267a4fe0,ctrl1_field0,8,OK,1
RUN-001031,389117,READ,csr,PERF_CNT0,0x0020,0xb42a52d2,0xb42a52d2,perf_cnt0_field2,2,OK,0
RUN-001031,452330,WRITE,csr,INT_STATUS,0x0010,0x09f3b5c3,0x09f3b5c3,int_status_field3,5,OK,0
RUN-001031,245729,WRITE,csr,PERF_CNT1,0x0024,0xf931872e,0xf931872e,perf_cnt1_field2,0,OK,2
RUN-001031,144186,WRITE,csr,ECC_CFG,0x0014,0xa7c9b057,0xa7c9b057,ecc_cfg_field2,12,OK,2
RUN-001032,41467,WRITE,csr,PERF_CNT0,0x0020,0x9fd86910,0x9fd86910,perf_cnt0_field2,7,OK,3
RUN-001032,17077,READ,csr,PERF_CNT0,0x0020,0xc126b8a1,0xc126b8a1,perf_cnt0_field0,14,OK,0
RUN-001032,9213,READ,csr,ECC_CFG,0x0014,0x36560fc1,0x36560fc1,ecc_cfg_field0,6,OK,1
RUN-001032,27061,READ,csr,CTRL0,0x0000,0xf62eedec,0xf62eeded,ctrl0_field0,15,MISMATCH,1
RUN-001033,90528,WRITE,csr,PERF_CNT0,0x0020,0x1ed8455f,0x1ed8455f,perf_cnt0_field0,14,OK,1
RUN-001033,105460,READ,csr,ECC_CFG,0x0014,0x0213228a,0x0213228a,ecc_cfg_field0,12,OK,0
RUN-001033,69330,WRITE,csr,INT_STATUS,0x0010,0xe244d907,0xe244d907,int_status_field2,8,OK,0
RUN-001033,122588,READ,csr,ECC_CFG,0x0014,0xdc2a7fd5,0xdc2a7fd5,ecc_cfg_field3,5,OK,1
RUN-001034,86464,WRITE,csr,CTRL0,0x0000,0xdd007490,0xdd007490,ctrl0_field2,8,OK,0
RUN-001034,76596,READ,csr,TIMEOUT_CFG,0x001c,0xdc60c221,0xdc60c221,timeout_cfg_field1,4,OK,1
RUN-001034,84643,WRITE,csr,PERF_CNT1,0x0024,0x24f2398a,0x24f2398a,perf_cnt1_field0,13,OK,0
RUN-001034,113350,WRITE,csr,PERF_CNT1,0x0024,0xf65feb00,0xf65feb00,perf_cnt1_field0,5,OK,0
RUN-001035,5729,READ,csr,INT_MASK,0x000c,0x382a58cb,0x382a58cb,int_mask_field0,2,OK,7
RUN-001035,2840,READ,csr,CTRL1,0x0004,0xf2735088,0xf2735088,ctrl1_field0,10,OK,5
RUN-001035,16920,READ,csr,CTRL1,0x0004,0x1f1e5f56,0x1f1e5f56,ctrl1_field0,15,OK,4
RUN-001035,3294,WRITE,csr,PERF_CNT1,0x0024,0x6801c243,0x6801c243,perf_cnt1_field2,15,OK,2
RUN-001036,46973,READ,csr,CTRL1,0x0004,0x28666ae6,0x28666ae6,ctrl1_field3,5,OK,3
RUN-001036,59794,READ,csr,CTRL1,0x0004,0x8ffff46e,0x8ffff46e,ctrl1_field2,12,OK,1
RUN-001036,73710,WRITE,csr,CTRL1,0x0004,0xd5fe55bf,0xd5fe55bf,ctrl1_field0,8,OK,0
RUN-001036,122493,READ,csr,PERF_CNT1,0x0024,0x26f958e3,0x26f958e3,perf_cnt1_field0,13,OK,2
RUN-001037,125276,READ,csr,PERF_CNT1,0x0024,0x72403e83,0x72403e83,perf_cnt1_field3,4,OK,10
RUN-001037,393644,READ,csr,INT_STATUS,0x0010,0xeea7778c,0xeea7778c,int_status_field2,0,OK,1
RUN-001037,277268,READ,csr,FIFO_LEVEL,0x0018,0x2e75d76b,0x2e75d76b,fifo_level_field1,2,OK,9
RUN-001037,299938,READ,csr,PERF_CNT0,0x0020,0x44567dab,0x44567dab,perf_cnt0_field3,15,OK,0
RUN-001038,33886,WRITE,csr,PERF_CNT0,0x0020,0xec61a3e6,0xec61a3e6,perf_cnt0_field1,0,OK,1
RUN-001038,16177,WRITE,csr,ECC_CFG,0x0014,0x7bd1fd2b,0x7bd1fd2b,ecc_cfg_field1,12,OK,0
RUN-001038,32421,WRITE,csr,CTRL0,0x0000,0x133cf2cb,0x133cf2cb,ctrl0_field2,10,OK,1
RUN-001038,29024,WRITE,csr,INT_MASK,0x000c,0xc2747797,0xc2747797,int_mask_field3,12,OK,1
RUN-001039,3603,READ,csr,CTRL1,0x0004,0x48dcb52b,0x48dcb52b,ctrl1_field1,13,OK,0
RUN-001039,10257,READ,csr,CTRL0,0x0000,0xd953692f,0xd953692f,ctrl0_field2,5,OK,1
RUN-001039,16343,WRITE,csr,CTRL0,0x0000,0x508b304e,0x508b304e,ctrl0_field3,11,OK,3
RUN-001039,28236,WRITE,csr,CTRL1,0x0004,0x809b813d,0x809b813d,ctrl1_field0,2,OK,3
RUN-001040,29283,READ,csr,STATUS,0x0008,0x0d0584b4,0x0d0584b4,status_field3,5,OK,5
RUN-001040,20905,READ,csr,ECC_CFG,0x0014,0x8b3af87d,0x8b3af87d,ecc_cfg_field1,6,OK,5
RUN-001040,15975,READ,csr,TIMEOUT_CFG,0x001c,0x9652a9eb,0x9652a9eb,timeout_cfg_field3,12,OK,4
RUN-001040,23321,WRITE,csr,INT_MASK,0x000c,0x255552ce,0x255552ce,int_mask_field3,5,OK,1
RUN-001041,3641,WRITE,csr,INT_MASK,0x000c,0x4f5fcd17,0x4f5fcd17,int_mask_field0,12,OK,0
RUN-001041,8023,READ,csr,PERF_CNT1,0x0024,0x6248ef43,0x6248ef43,perf_cnt1_field3,9,OK,3
RUN-001041,17497,READ,csr,ECC_CFG,0x0014,0x51ca32c6,0x51ca32c6,ecc_cfg_field3,6,OK,3
RUN-001041,20021,WRITE,csr,INT_MASK,0x000c,0xf1c5b370,0xf1c5b370,int_mask_field0,2,OK,2
RUN-001042,3284,WRITE,csr,TIMEOUT_CFG,0x001c,0xf0f7c22f,0xf0f7c22f,timeout_cfg_field2,13,OK,0
RUN-001042,15440,WRITE,csr,ECC_CFG,0x0014,0x026e73d6,0x026e73d6,ecc_cfg_field3,12,OK,0
RUN-001042,52775,WRITE,csr,ECC_CFG,0x0014,0xac37e9d2,0xac37e9d2,ecc_cfg_field0,6,OK,1
RUN-001042,7666,WRITE,csr,CTRL1,0x0004,0x16b0aa7a,0x16b0aa7a,ctrl1_field3,2,OK,1
RUN-001043,233107,READ,csr,CTRL1,0x0004,0xb26473af,0xb26473af,ctrl1_field0,15,OK,4
RUN-001043,146195,WRITE,csr,ECC_CFG,0x0014,0x17276013,0x17276013,ecc_cfg_field0,4,OK,12
RUN-001043,145193,WRITE,csr,PERF_CNT1,0x0024,0x7848a247,0x7848a247,perf_cnt1_field1,4,OK,6
RUN-001043,22680,READ,csr,ECC_CFG,0x0014,0x5d6b9733,0x5d6b9733,ecc_cfg_field1,13,OK,2
RUN-001044,452948,WRITE,csr,FIFO_LEVEL,0x0018,0x2cca425a,0x2cca425a,fifo_level_field3,1,OK,1
RUN-001044,283849,READ,csr,FIFO_LEVEL,0x0018,0x07bb7aac,0x07bb7aac,fifo_level_field0,4,OK,1
RUN-001044,227976,READ,csr,STATUS,0x0008,0x3b3e9133,0x3b3e9133,status_field1,8,OK,5
RUN-001044,406886,READ,csr,CTRL1,0x0004,0xfc7edc3c,0xfc7edc3c,ctrl1_field2,2,OK,3
RUN-001045,2214,READ,csr,PERF_CNT1,0x0024,0xb4a67a1c,0xb4a67a1c,perf_cnt1_field3,10,OK,1
RUN-001045,24419,WRITE,csr,FIFO_LEVEL,0x0018,0xd8e4ebc3,0xd8e4ebc3,fifo_level_field0,13,OK,2
RUN-001045,8723,WRITE,csr,PERF_CNT0,0x0020,0xe70d7f10,0xe70d7f10,perf_cnt0_field1,9,OK,0
RUN-001045,4146,READ,csr,PERF_CNT1,0x0024,0x50871fa3,0x50871fa3,perf_cnt1_field0,3,OK,2
RUN-001046,138086,WRITE,csr,INT_STATUS,0x0010,0x02a44fc2,0x02a44fc2,int_status_field1,6,OK,0
RUN-001046,6205,WRITE,csr,ECC_CFG,0x0014,0x5c0ee073,0x5c0ee073,ecc_cfg_field1,13,OK,1
RUN-001046,17588,READ,csr,ECC_CFG,0x0014,0x8662e106,0x8662e106,ecc_cfg_field0,11,OK,4
RUN-001046,89432,WRITE,csr,PERF_CNT0,0x0020,0xfeea20af,0xfeea20af,perf_cnt0_field1,6,OK,3
RUN-001047,242885,READ,csr,CTRL1,0x0004,0xe2d245b7,0xe2d245b7,ctrl1_field0,13,OK,0
RUN-001047,361804,READ,csr,STATUS,0x0008,0x39a3d6bb,0x39a3d6bb,status_field1,8,OK,1
RUN-001047,105422,READ,csr,CTRL1,0x0004,0x6925d081,0x6925d081,ctrl1_field0,1,OK,3
RUN-001047,339319,WRITE,csr,CTRL1,0x0004,0xa5201128,0xa5201128,ctrl1_field3,0,OK,0
RUN-001048,192763,WRITE,csr,ECC_CFG,0x0014,0x39c6ce01,0x39c6ce01,ecc_cfg_field0,9,OK,2
RUN-001048,162122,WRITE,csr,CTRL0,0x0000,0xd01fc893,0xd01fc893,ctrl0_field3,12,OK,0
RUN-001048,187691,READ,csr,TIMEOUT_CFG,0x001c,0x9d56b771,0x9d56b771,timeout_cfg_field0,3,OK,0
RUN-001048,182385,READ,csr,ECC_CFG,0x0014,0x3c2217fe,0x3c2217fe,ecc_cfg_field2,4,OK,0
RUN-001049,360000,WRITE,csr,INT_STATUS,0x0010,0x714bcd48,0x714bcd48,int_status_field2,15,OK,2
RUN-001049,69377,WRITE,csr,CTRL1,0x0004,0x8745711f,0x8745711f,ctrl1_field2,15,OK,1
RUN-001049,282911,WRITE,csr,TIMEOUT_CFG,0x001c,0x946f4f7f,0x946f4f7f,timeout_cfg_field3,10,OK,0
RUN-001049,213327,WRITE,csr,FIFO_LEVEL,0x0018,0x0da0e8e2,0x0da0e8e3,fifo_level_field3,12,MISMATCH,3
RUN-001050,143129,READ,csr,ECC_CFG,0x0014,0xd361171c,0xd361171c,ecc_cfg_field2,7,OK,2
RUN-001050,100197,READ,csr,FIFO_LEVEL,0x0018,0x5941b6f1,0x5941b6f1,fifo_level_field2,9,OK,1
RUN-001050,212508,WRITE,csr,CTRL0,0x0000,0x43841cb5,0x43841cb5,ctrl0_field1,4,OK,3
RUN-001050,26063,WRITE,csr,PERF_CNT0,0x0020,0x0d35f9e1,0x0d35f9e1,perf_cnt0_field1,13,OK,2
RUN-001051,243246,READ,csr,INT_MASK,0x000c,0xe3f9a0b4,0xe3f9a0b4,int_mask_field3,2,OK,15
RUN-001051,333337,WRITE,csr,CTRL1,0x0004,0xae0ae576,0xae0ae576,ctrl1_field2,12,OK,5
RUN-001051,71571,READ,csr,ECC_CFG,0x0014,0x608a1b6e,0x608a1b6e,ecc_cfg_field2,15,OK,11
RUN-001051,84775,READ,csr,PERF_CNT1,0x0024,0xd78c0559,0xd78c0559,perf_cnt1_field0,12,OK,13
RUN-001052,81953,WRITE,csr,TIMEOUT_CFG,0x001c,0x6a493584,0x6a493584,timeout_cfg_field2,9,OK,7
RUN-001052,445915,WRITE,csr,STATUS,0x0008,0x3722350f,0x3722350f,status_field1,3,OK,7
RUN-001052,160300,READ,csr,CTRL1,0x0004,0xe07ecc0a,0xe07ecc0a,ctrl1_field2,1,OK,4
RUN-001052,294089,READ,csr,INT_STATUS,0x0010,0x5d6b94a8,0x5d6b94a8,int_status_field1,2,OK,3
RUN-001053,129459,WRITE,csr,CTRL0,0x0000,0x319d9ec9,0x319d9ec9,ctrl0_field0,14,OK,3
RUN-001053,31524,WRITE,csr,CTRL0,0x0000,0x2e4db849,0x2e4db849,ctrl0_field3,9,OK,5
RUN-001053,129024,READ,csr,INT_MASK,0x000c,0x181938b6,0x181938b6,int_mask_field1,6,OK,0
RUN-001053,43598,READ,csr,TIMEOUT_CFG,0x001c,0x5cc93b92,0x5cc93b92,timeout_cfg_field3,6,OK,0
RUN-001054,19715,WRITE,csr,INT_STATUS,0x0010,0x84865911,0x84865911,int_status_field1,14,OK,1
RUN-001054,18829,WRITE,csr,INT_STATUS,0x0010,0x8d806256,0x8d806256,int_status_field0,14,OK,1
RUN-001054,7559,READ,csr,PERF_CNT0,0x0020,0x4d056629,0x4d056629,perf_cnt0_field2,12,OK,1
RUN-001054,7646,WRITE,csr,PERF_CNT0,0x0020,0xb5c6df8f,0xb5c6df8f,perf_cnt0_field3,12,OK,1
RUN-001055,321641,WRITE,csr,PERF_CNT1,0x0024,0x472a8706,0x472a8706,perf_cnt1_field1,3,OK,1
RUN-001055,24496,READ,csr,STATUS,0x0008,0x0b0548e2,0x0b0548e2,status_field1,8,OK,0
RUN-001055,38598,READ,csr,ECC_CFG,0x0014,0xc7457d2d,0xc7457d2d,ecc_cfg_field3,0,OK,0
RUN-001055,239996,WRITE,csr,INT_STATUS,0x0010,0xe8e0bd99,0xe8e0bd99,int_status_field0,8,OK,1
RUN-001056,101215,READ,csr,ECC_CFG,0x0014,0x95a54e82,0x95a54e82,ecc_cfg_field2,5,OK,0
RUN-001056,121215,WRITE,csr,PERF_CNT1,0x0024,0x9a76607b,0x9a76607b,perf_cnt1_field3,5,OK,0
RUN-001056,192622,READ,csr,FIFO_LEVEL,0x0018,0x79f15f32,0x79f15f32,fifo_level_field1,0,OK,1
RUN-001056,128847,WRITE,csr,INT_MASK,0x000c,0x05d59730,0x05d59730,int_mask_field1,8,OK,0
RUN-001057,274301,READ,csr,INT_STATUS,0x0010,0x0af68d99,0x0af68d99,int_status_field1,7,OK,3
RUN-001057,153868,WRITE,csr,INT_STATUS,0x0010,0x31acb28f,0x31acb28f,int_status_field0,15,OK,1
RUN-001057,192324,WRITE,csr,INT_MASK,0x000c,0xa2124b27,0xa2124b27,int_mask_field1,6,OK,1
RUN-001057,136526,READ,csr,INT_STATUS,0x0010,0x25e40e33,0x25e40e33,int_status_field1,13,OK,0
RUN-001058,99615,READ,csr,CTRL1,0x0004,0xd73e54fb,0xd73e54fb,ctrl1_field3,11,OK,3
RUN-001058,441412,READ,csr,FIFO_LEVEL,0x0018,0x6b71b6cb,0x6b71b6cb,fifo_level_field3,1,OK,1
RUN-001058,138512,WRITE,csr,TIMEOUT_CFG,0x001c,0xf067e88e,0xf067e88e,timeout_cfg_field0,10,OK,0
RUN-001058,422329,READ,csr,FIFO_LEVEL,0x0018,0xfb9d7a01,0xfb9d7a01,fifo_level_field3,7,OK,0
RUN-001059,60532,WRITE,csr,PERF_CNT1,0x0024,0x381b77ad,0x381b77ad,perf_cnt1_field0,0,OK,1
